flr,km,cls_idx,attacker_idxs,avg_ks_gap[id_],avg_us_score[id_],avg_d_to_centroids[id_],var_centroid,var_ks_gap,var_us_score
3,1,[3 4 6],[8],0.762297956879093,0.16310790460828709,0.16089574670639176,0.43832473989112314,183.3526995213176,24.41128291926083
3,2,[0 7],[8],0.9471842605866669,0.052186081108184706,0.28051374478027413,0.9920793442760794,217.5404750430603,19.54426967448132
3,2,[1 5 8 9],[8],5.5518264457997955,0.6640591836021118,0.18439853380835777,0.9920793442760794,217.5404750430603,19.54426967448132
3,2,[2 3 4 6],[8],0.5717234676593197,0.2687792264019049,0.18069847290676425,0.9920793442760794,217.5404750430603,19.54426967448132
4,1,[3 4 6 7],"[0, 1, 5, 9]",0.6764623600502127,0.08145383939759587,0.12770513099132205,1.0278430024540484,361.98761551021806,24.987621597358096
4,1,[0 2 8],"[0, 1, 5, 9]",4.25691771125247,0.480642118513863,0.20221454066945388,1.0278430024540484,361.98761551021806,24.987621597358096
4,1,[1 5 9],"[0, 1, 5, 9]",11.34089753823836,0.9497351087527502,0.1132922031735895,1.0278430024540484,361.98761551021806,24.987621597358096
4,2,[3 4 7],"[0, 1, 5, 9]",0.1731643516430239,0.0783288016742713,0.23071376841510982,0.5667964189575335,593.7986715958255,35.08862470112813
4,2,[2 6 8],"[0, 1, 5, 9]",1.2408110827300856,0.20881056226384742,0.23460247182501645,0.5667964189575335,593.7986715958255,35.08862470112813
4,2,[0 1 5 9],"[0, 1, 5, 9]",11.314342221388504,0.9388822368939668,0.1598320552960459,0.5667964189575335,593.7986715958255,35.08862470112813
5,1,[2 4 6 7],"[0, 1, 3, 8]",1.7280618097327256,0.36402861454824653,0.0663172591070997,2.1797136045793315,543.1016048593917,34.11291414732028
5,1,[0 1 3 5 8],"[0, 1, 3, 8]",10.892824916081278,0.9333172354121592,0.06437935428104803,2.1797136045793315,543.1016048593917,34.11291414732028
5,1,[9],"[0, 1, 3, 8]",0.0,0.0,1.3877787807814457e-17,2.1797136045793315,543.1016048593917,34.11291414732028
5,2,[0 1 3 8],"[0, 1, 3, 8]",12.686015671442213,0.9216657495714315,0.15074748630878437,0.6690107432497139,491.8105165964402,10.225069588088035
5,2,[2 4 6],"[0, 1, 3, 8]",2.2257520851149146,0.40592020003407486,0.20538342316870525,0.6690107432497139,491.8105165964402,10.225069588088035
5,2,[5 7 9],"[0, 1, 3, 8]",1.3183509594078988,0.4060923456219437,0.23918213082617693,0.6690107432497139,491.8105165964402,10.225069588088035
6,1,[0 4 6 7],"[2, 5, 8, 9]",1.3191483415104033,0.07172526456863343,0.07751241034541481,2.7622366065703394,650.1351063972072,26.241065469998787
6,1,[1 2 5 8 9],"[2, 5, 8, 9]",11.998322647242002,0.8905357976898687,0.0866846650657811,2.7622366065703394,650.1351063972072,26.241065469998787
6,1,[3],"[2, 5, 8, 9]",0.0,0.3553902808280951,5.551115123125783e-17,2.7622366065703394,650.1351063972072,26.241065469998787
6,2,[2 5 8 9],"[2, 5, 8, 9]",13.916989105429284,0.919444157420284,0.15187086553416493,0.6049666221176112,590.8619491837997,25.44184388652935
6,2,[1 3 4],"[2, 5, 8, 9]",1.5916980836554622,0.38264736021502904,0.2217932318127099,0.6049666221176112,590.8619491837997,25.44184388652935
6,2,[0 6 7],"[2, 5, 8, 9]",1.6083853098560337,0.08975053907524987,0.22931604467619282,0.6049666221176112,590.8619491837997,25.44184388652935
7,1,[2 4 8 9],"[0, 7]",1.9016761348838287,0.14690709326260762,0.1098520206692746,0.29707013008760724,452.2833536683065,16.174746655172388
7,1,[1 3 5],"[0, 7]",3.5790850076865497,0.7648400256365754,0.1434403071792372,0.29707013008760724,452.2833536683065,16.174746655172388
7,1,[0 6 7],"[0, 7]",14.205331798677568,0.8224374974797555,0.15806083092598996,0.29707013008760724,452.2833536683065,16.174746655172388
7,2,[1 2 6 8],"[0, 7]",2.7845687503525225,0.3905289424075359,0.18234243516177878,0.1826810824208892,678.1162139944263,4.080137240443629
7,2,[0 7],"[0, 7]",18.753452312662457,0.7648342165551419,0.21196318600778363,0.1826810824208892,678.1162139944263,4.080137240443629
7,2,[3 4 5 9],"[0, 7]",3.0786938329731663,0.5644191849147489,0.16746555993657958,0.1826810824208892,678.1162139944263,4.080137240443629
8,1,[5 9],[5],9.469336911337354,0.7110228948956909,0.2451846337826609,1.305217097086579,199.72572994986513,9.972861668747464
8,1,[1 2 4 8],[5],2.4432792794679097,0.23050814452938553,0.14033806447794758,1.305217097086579,199.72572994986513,9.972861668747464
8,1,[0 3 6 7],[5],3.1237801986676663,0.3365326419238087,0.14622092832203057,1.305217097086579,199.72572994986513,9.972861668747464
8,2,[1 4],[5],2.8571118252842176,0.30455437470898916,0.30119678174151826,1.3673000526339845,14.155765619755877,0.6899647484809194
8,2,[2 3 5 8 9],[5],4.599513457995583,0.4189154744767832,0.16407482663522,1.3673000526339845,14.155765619755877,0.6899647484809194
8,2,[0 6 7],[5],4.165040264890222,0.3288409379340881,0.22508410615742003,1.3673000526339845,14.155765619755877,0.6899647484809194
9,1,[0 1 3 7 8 9],[4],1.8968258227758212,0.1649859863354672,0.08679663480828766,3.4405306562867057,1026.5900828236563,16.184536615093354
9,1,[4],[4],22.939974610796625,0.8961686897258556,8.44865542934803e-17,3.4405306562867057,1026.5900828236563,16.184536615093354
9,1,[2 5 6],[4],2.7725710249344657,0.6383728351055086,0.1108520198343747,3.4405306562867057,1026.5900828236563,16.184536615093354
9,2,[0],[4],0.43768829026720724,0.2210241875536495,1.3877787807814457e-17,4.6975497196395555,232.9217507190338,4.114258536437752
9,2,[2 5 6 7],[4],2.079428268700849,0.5067845623278373,0.13551822475502784,4.6975497196395555,232.9217507190338,4.114258536437752
9,2,[1 3 4 8 9],[4],6.776648251436869,0.31060813523803715,0.1453104268173106,4.6975497196395555,232.9217507190338,4.114258536437752
10,1,[0 1 2 3 6 7],[8],2.700373753307441,0.2246769787754118,0.06825936250383093,2.2363035365494053,425.3795563174678,27.02004439590619
10,1,[4 5],[8],3.8989394464620766,0.2302292373460046,0.20056080796425335,2.2363035365494053,425.3795563174678,27.02004439590619
10,1,[8 9],[8],14.990778696897415,0.9936677454989479,0.17725406307720804,2.2363035365494053,425.3795563174678,27.02004439590619
10,2,[0 1 2 3 7],[8],0.7566658395280171,0.19645809156704566,0.14314049614984095,1.953547062863922,753.1362558489392,8.599114286481111
10,2,[4 5 9],[8],4.327947481838372,0.4868194915640031,0.2239599459661967,1.953547062863922,753.1362558489392,8.599114286481111
10,2,[6 8],[8],18.607253581704214,0.6765534529075691,0.30521426094122484,1.953547062863922,753.1362558489392,8.599114286481111
11,1,[1 3 5 7 8],"[0, 2, 9]",2.6313231506662857,0.12862572049667795,0.0746470572328608,2.6512828365736425,363.3969853583249,20.09699541802449
11,1,[2 4 6 9],"[0, 2, 9]",13.610843420912019,0.8862625808429851,0.0830779427972823,2.6512828365736425,363.3969853583249,20.09699541802449
11,1,[0],"[0, 2, 9]",17.904804172509902,0.884275982630436,1.3877787807814457e-17,2.6512828365736425,363.3969853583249,20.09699541802449
11,2,[0 2 9],"[0, 2, 9]",21.7604648079998,0.9473189204881945,0.1966408032057739,0.22636085986515478,863.4339355199847,23.559674472411622
11,2,[4 6 7 8],"[0, 2, 9]",2.9386450732938325,0.482939792282211,0.18091585093815563,0.22636085986515478,863.4339355199847,23.559674472411622
11,2,[1 3 5],"[0, 2, 9]",2.822939630771561,0.09957965929744621,0.23219374815297725,0.22636085986515478,863.4339355199847,23.559674472411622
12,1,[0],"[0, 1, 3, 9]",17.333492079008202,0.9557852111458935,3.122502256758253e-17,2.799953542907511,444.06835552556873,23.945484271711308
12,1,[2 4 5 6 7 8],"[0, 1, 3, 9]",2.167843973368941,0.09053199886245587,0.06193532637123587,2.799953542907511,444.06835552556873,23.945484271711308
12,1,[1 3 9],"[0, 1, 3, 9]",18.864172390550014,0.8884470992465668,0.09025383585754292,2.799953542907511,444.06835552556873,23.945484271711308
12,2,[0 1 3 9],"[0, 1, 3, 9]",18.48150231266456,0.9052816272213986,0.14882427866213502,0.7050777026621013,780.2671764595341,41.11051663230529
12,2,[4 7 8],"[0, 1, 3, 9]",1.6149362458683925,0.13557453923921353,0.23633084413475083,0.7050777026621013,780.2671764595341,41.11051663230529
12,2,[2 5 6],"[0, 1, 3, 9]",2.72075170086949,0.045489458485698214,0.21774304527244856,0.7050777026621013,780.2671764595341,41.11051663230529
13,1,[0 3 6],[],3.6997232003715546,0.7391562091982311,0.13099065143210364,0.8672710794785798,61.39162440989511,13.321748926229343
13,1,[1 4 7 8 9],[],2.2497110742771005,0.19339511873772125,0.0822841883215816,0.8672710794785798,61.39162440989511,13.321748926229343
13,1,[2 5],[],0.8173072469229332,0.3090631604425679,0.16238450622181044,0.8672710794785798,61.39162440989511,13.321748926229343
13,2,[1 7 9],[],1.5640704935918752,0.20290756167573024,0.2073352445149158,2.1986627777650147,20.02429166644164,9.965155289733602
13,2,[0 2 3 5 6],[],2.546756818992106,0.5671189896959657,0.13849336959294734,2.1986627777650147,20.02429166644164,9.965155289733602
13,2,[4 8],[],3.2781719453049387,0.17912645433070773,0.3069867068925908,2.1986627777650147,20.02429166644164,9.965155289733602
14,1,[0 1 8],"[0, 1]",13.589212610101733,0.8672101185382258,0.11981163743311345,0.722864286364557,242.91484597802005,16.211488356935728
14,1,[3 4 6 7 9],"[0, 1]",3.2546347803334377,0.21527033142870922,0.1281613836963512,0.722864286364557,242.91484597802005,16.211488356935728
14,1,[2 5],"[0, 1]",6.3350745177756576,0.36139975861896395,0.06608147620317026,0.722864286364557,242.91484597802005,16.211488356935728
14,2,[2 4 5],"[0, 1]",5.530320721611768,0.29335002623031065,0.2423435789054269,0.7515442584149888,577.0079891359621,20.074616470104843
14,2,[3 6 7 8 9],"[0, 1]",2.8143744677212665,0.30705761940729215,0.1555914953538137,0.7515442584149888,577.0079891359621,20.074616470104843
14,2,[0 1],"[0, 1]",19.524063132041032,0.9927216771343792,0.23801532993876628,0.7515442584149888,577.0079891359621,20.074616470104843
15,1,[2 4 9],[1],3.56391280242194,0.7665647670935698,0.16855906141932944,0.019683318300887452,90.49643992132808,8.566176448228074
15,1,[1 5 7],[1],6.568097432082349,0.81728395054262,0.166283877809116,0.019683318300887452,90.49643992132808,8.566176448228074
15,1,[0 3 6 8],[1],1.960244885399118,0.30167304107026083,0.1555510704867314,0.019683318300887452,90.49643992132808,8.566176448228074
15,2,[1 8],[1],12.01162948253116,0.6658178885498879,0.3233304078827387,1.896435078491161,498.91384030571356,7.958646312509764
15,2,[2 4 5 7 9],[1],2.5171443905675988,0.7624221166762378,0.1592429650603721,1.896435078491161,498.91384030571356,7.958646312509764
15,2,[0 3 6],[1],0.5426764424030092,0.2714973189028826,0.23101324217348243,1.896435078491161,498.91384030571356,7.958646312509764
16,1,[1 3 4 9],[],2.8088334658484744,0.46915031411740815,0.09553410931965463,0.8046819902731092,48.86076471386293,12.156671444224232
16,1,[2 6 7 8],[],1.80282414326971,0.2210771250036036,0.1372100678192708,0.8046819902731092,48.86076471386293,12.156671444224232
16,1,[0 5],[],4.780637897201096,0.8248144189881628,0.17669967118255847,0.8046819902731092,48.86076471386293,12.156671444224232
16,2,[1 4 9],[],3.3183929984938025,0.46843280506445123,0.2066423872192029,0.22197811300420164,36.163151275811686,5.062502164365021
16,2,[0 5 7],[],3.9736457175780004,0.6427957050582241,0.23294238682767587,0.22197811300420164,36.163151275811686,5.062502164365021
16,2,[2 3 6 8],[],1.5329475206648802,0.26921326602308665,0.1804753529352076,0.22197811300420164,36.163151275811686,5.062502164365021
17,1,[0 1],"[3, 8]",2.1876337923356246,0.6639780526528007,0.18959022862198313,0.8086237128936375,365.2308243721402,14.016330396365701
17,1,[4 5 7 9],"[3, 8]",1.6946587574680017,0.15712564623826886,0.11487031308365381,0.8086237128936375,365.2308243721402,14.016330396365701
17,1,[2 3 6 8],"[3, 8]",10.943332800296005,0.7937491023602355,0.12102772058587594,0.8086237128936375,365.2308243721402,14.016330396365701
17,2,[0 4 5 9],"[3, 8]",1.876548535833777,0.2907930484250678,0.17965625480217856,0.38432655833905416,1050.9279018108605,14.33340314557202
17,2,[3 8],"[3, 8]",21.146541592888113,0.9859310982344003,0.24499204019435325,0.38432655833905416,1050.9279018108605,14.33340314557202
17,2,[1 2 6 7],"[3, 8]",1.2819891216539858,0.4991051773826368,0.19332472582378615,0.38432655833905416,1050.9279018108605,14.33340314557202
18,1,[0 2 4 6 9],[8],4.381626745579301,0.19052708827228354,0.08118721026988127,4.1907116319313005,1670.4859383967123,10.474381693307247
18,1,[3 5 7 8],[8],10.616800820646525,0.6954525019321385,0.13284801622992526,4.1907116319313005,1670.4859383967123,10.474381693307247
18,1,[1],[8],46.32498344849692,0.6756939252839215,4.810535519880077e-17,4.1907116319313005,1670.4859383967123,10.474381693307247
18,2,[2 3 5 7],[8],5.25261696351181,0.5740760260434977,0.17445963422443087,0.39240127171292677,238.3617137288187,2.5658122878984986
18,2,[0 6 8],[8],11.699358320958062,0.35552529761579144,0.23854398752162223,0.39240127171292677,238.3617137288187,2.5658122878984986
18,2,[1 4 9],[8],18.19725921401937,0.3490864591175092,0.23342353692974357,0.39240127171292677,238.3617137288187,2.5658122878984986
19,1,[7 9],"[0, 7, 8, 9]",17.713366657386885,0.675254223357413,0.2664047730885789,5.39433193281848,840.4860559416179,12.472177452373193
19,1,[0 4 8],"[0, 7, 8, 9]",30.960790961449277,0.8603923695194492,0.09146799893728025,5.39433193281848,840.4860559416179,12.472177452373193
19,1,[1 2 3 5 6],"[0, 7, 8, 9]",1.8554997252224736,0.21795017385039542,0.07066407355581501,5.39433193281848,840.4860559416179,12.472177452373193
19,2,[3 4 5],"[0, 7, 8, 9]",19.632525802691436,0.306115030416563,0.20262104713294463,0.18785530700909434,441.3567193213931,11.574022959854705
19,2,[1 2 6],"[0, 7, 8, 9]",2.524922911151014,0.3027106072213304,0.18186335771333892,0.18785530700909434,441.3567193213931,11.574022959854705
19,2,[0 7 8 9],"[0, 7, 8, 9]",17.778564670926652,0.7987398779028676,0.15754099265622176,0.18785530700909434,441.3567193213931,11.574022959854705
20,1,[0 7 9],"[0, 7, 9]",18.855512322695454,0.962919172545006,0.10154283758048989,3.1666307765270205,741.1800125362057,13.939761161065956
20,1,[2 3 4 5 6 8],"[0, 7, 9]",1.8962475770524219,0.2588088175879906,0.06641658329650736,3.1666307765270205,741.1800125362057,13.939761161065956
20,1,[1],"[0, 7, 9]",3.236065301385217,0.5661131660473531,4.166948782366562e-17,3.1666307765270205,741.1800125362057,13.939761161065956
20,2,[2 4 6],"[0, 7, 9]",2.52806687548784,0.26237122561179466,0.2501734850867173,0.5343515689866548,805.9707776651015,19.093925673808187
20,2,[1 3 5 8],"[0, 7, 9]",1.7573375343090571,0.3329630986849782,0.1721223263967496,0.5343515689866548,805.9707776651015,19.093925673808187
20,2,[0 7 9],"[0, 7, 9]",18.855512322695454,0.962919172545006,0.19225798182497097,0.5343515689866548,805.9707776651015,19.093925673808187
21,1,[1 4 5 8 9],"[0, 3]",1.2985859425906696,0.20460120171670035,0.10677371287737354,0.018884133857392862,965.840911604287,14.141709556335247
21,1,[0 3],"[0, 3]",22.856997332324482,0.7716502256074389,0.11718386412811932,0.018884133857392862,965.840911604287,14.141709556335247
21,1,[2 6 7],"[0, 3]",4.1943366900995995,0.3100709212185116,0.11584864052360655,0.018884133857392862,965.840911604287,14.141709556335247
21,2,[2 6 7],"[0, 3]",4.1943366900995995,0.3100709212185116,0.21788609512710588,0.10831187453086487,352.13107153819374,2.82722381593757
21,2,[0 1 3 4],"[0, 3]",12.063416657589034,0.467112461608936,0.19204066297048808,0.10831187453086487,352.13107153819374,2.82722381593757
21,2,[5 8 9],"[0, 3]",1.3177525824153922,0.2326188711208785,0.22810660866319496,0.10831187453086487,352.13107153819374,2.82722381593757
22,1,[0],"[2, 3, 5, 6, 9]",475.10495137747307,0.5004647388194484,8.777083671441753e-17,2.4562901324803517,29304.041140675112,22.67843694501747
22,1,[2 3 5 6 9],"[2, 3, 5, 6, 9]",16.32177352170625,0.8784661798029205,0.07804216579289794,2.4562901324803517,29304.041140675112,22.67843694501747
22,1,[1 4 7 8],"[2, 3, 5, 6, 9]",2.3958060693682466,0.06874013163630124,0.06663898488535518,2.4562901324803517,29304.041140675112,22.67843694501747
22,2,[2 3 5 6 9],"[2, 3, 5, 6, 9]",16.32177352170625,0.8784661798029205,0.14470365605624963,1.14013894017067,8554.691417381071,30.35247445968669
22,2,[0 1 4],"[2, 3, 5, 6, 9]",160.127290819074,0.18031264898100463,0.24790545994574223,1.14013894017067,8554.691417381071,30.35247445968669
22,2,[7 8],"[2, 3, 5, 6, 9]",2.1531515988620153,0.11724365921081975,0.25129709289623525,1.14013894017067,8554.691417381071,30.35247445968669
23,1,[0 4 6 8],"[4, 6, 7]",12.775743039354257,0.8685864060499493,0.06578925654792402,2.768723973958775,206.86824701945477,7.25380494998491
23,1,[1 2 3 5 7],"[4, 6, 7]",6.472027950603229,0.3508454970746022,0.08948546712549076,2.768723973958775,206.86824701945477,7.25380494998491
23,1,[9],"[4, 6, 7]",3.289079729585822,0.6334236474304265,1.3877787807814457e-17,2.768723973958775,206.86824701945477,7.25380494998491
23,2,[0 8 9],"[4, 6, 7]",4.485469993278589,0.7597615426148949,0.21021072021460327,0.031468394992111064,584.7812475660876,11.960159950332205
23,2,[4 6 7],"[4, 6, 7]",19.62035980724025,0.8700331927547734,0.1933955136841382,0.031468394992111064,584.7812475660876,11.960159950332205
23,2,[1 2 3 5],"[4, 6, 7]",3.6086755596156195,0.24315313772355734,0.19345069391403624,0.031468394992111064,584.7812475660876,11.960159950332205
24,1,[0 1 2 4 9],"[3, 5, 8]",2.499270857984647,0.0808273243088942,0.048338672459371824,2.3159199821017067,318.8230586350492,22.732773432765256
24,1,[3 7],"[3, 5, 8]",10.513241849986425,0.7335067180020565,0.1591972219228406,2.3159199821017067,318.8230586350492,22.732773432765256
24,1,[5 6 8],"[3, 5, 8]",16.03153151681981,0.9327651011295189,0.07756207462044488,2.3159199821017067,318.8230586350492,22.732773432765256
24,2,[3 5 8],"[3, 5, 8]",19.119454644344128,0.8841977355383278,0.1962962076833257,0.12262682586787446,618.3036567958743,20.73747803805054
24,2,[4 6 7],"[3, 5, 8]",5.387455103563625,0.5497759770454022,0.22208308885336184,0.12262682586787446,618.3036567958743,20.73747803805054
24,2,[0 1 2 9],"[3, 5, 8]",2.024175824158066,0.0918810557964877,0.1844875767748811,0.12262682586787446,618.3036567958743,20.73747803805054
25,1,[2 3 5 6 9],[],2.6248298504953183,0.261876945678206,0.11295802573171618,0.6689433990985868,184.4016401253608,10.956915308131371
25,1,[0 1 7],[],3.401431036680632,0.7870028425684502,0.1803618937075726,0.6689433990985868,184.4016401253608,10.956915308131371
25,1,[4 8],[],9.540418182301817,0.3647157686371746,0.1838101104068064,0.6689433990985868,184.4016401253608,10.956915308131371
25,2,[2 5 6 9],[],3.281037313119148,0.31100237844161593,0.19665097771215978,0.1384919391878071,158.47730279586955,2.5154746848134577
25,2,[4 7 8],[],7.960101273759682,0.5676661608065511,0.23890398755846146,0.1384919391878071,158.47730279586955,2.5154746848134577
25,2,[0 1 3],[],1.8016085511221611,0.4842722657282043,0.22321053332016072,0.1384919391878071,158.47730279586955,2.5154746848134577
26,1,[1 5 6 7 9],[5],5.153704279432906,0.7832231415966979,0.10126501520152473,2.5664451628828555,47.965797449083944,21.553080135660647
26,1,[0 3 4],[5],1.9837937126692242,0.06133757825240851,0.10840880629138853,2.5664451628828555,47.965797449083944,21.553080135660647
26,1,[2 8],[5],3.3842767676904,0.3721362436357506,0.23561928661211623,2.5664451628828555,47.965797449083944,21.553080135660647
26,2,[1 5 6 7 9],[5],5.153704279432906,0.7832231415966979,0.14697965181998968,1.869060640677747,44.210986745754674,22.013642117835026
26,2,[2 3],[5],2.561741605325734,0.12927375967894272,0.3065600581786392,1.869060640677747,44.210986745754674,22.013642117835026
26,2,[0 4 8],[5],2.5321504875790013,0.22324590089028043,0.22774285070375613,1.869060640677747,44.210986745754674,22.013642117835026
27,1,[0 1 4 6 7 8],[],2.1893869216784356,0.1897202100097497,0.10173148988098953,3.444786900773919,16.554174708234495,14.961857724626165
27,1,[2 5 9],[],3.7694540276497057,0.895920395494386,0.10481740968775542,3.444786900773919,16.554174708234495,14.961857724626165
27,1,[3],[],3.7056057401519986,0.591591769211667,2.8609792490763984e-17,3.444786900773919,16.554174708234495,14.961857724626165
27,2,[1 7 8],[],1.735600795650554,0.09022092085201644,0.23102434328058588,0.1520077759140921,24.775338014423383,24.837456305867097
27,2,[2 5 9],[],3.7694540276497057,0.895920395494386,0.21843446708919723,0.1520077759140921,24.775338014423383,24.837456305867097
27,2,[0 3 4 6],[],2.9087812208177377,0.364812566678529,0.1881912368475293,0.1520077759140921,24.775338014423383,24.837456305867097
28,1,[0 2 4 7 9],"[1, 3, 5, 6, 8]",2.4055163998191906,0.31979866172268234,0.08453358531608958,0.6310806792393768,447.417455427687,11.045929465935743
28,1,[6 8],"[1, 3, 5, 6, 8]",19.60462376477511,0.6759008250433742,0.15040729519607665,0.6310806792393768,447.417455427687,11.045929465935743
28,1,[1 3 5],"[1, 3, 5, 6, 8]",17.6738578936417,0.9797195708212757,0.11201076952383322,0.6310806792393768,447.417455427687,11.045929465935743
28,2,[1 3 5 6 8],"[1, 3, 5, 6, 8]",18.446164242095062,0.8581920725101151,0.14385735123601373,0.7103593906708646,774.0158305509883,12.625872525719892
28,2,[0 7 9],"[1, 3, 5, 6, 8]",3.1401044015692925,0.29418745591660206,0.227611935603896,0.7103593906708646,774.0158305509883,12.625872525719892
28,2,[2 4],"[1, 3, 5, 6, 8]",1.3036343971940383,0.3582154704318027,0.21760451664872343,0.7103593906708646,774.0158305509883,12.625872525719892
