fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
38,91.04,15.0,98.45,1.9922640323638916,10.020673751831055
39,91.8325,14.0,97.775,0.0,10.0223970413208
40,91.845,13.0,97.825,2.088980197906494,10.022002220153809
41,91.7625,9.0,98.125,1.6493871212005615,10.022307395935059
42,90.965,11.0,98.825,0.0,10.020976066589355
43,92.3275,15.0,98.325,0.0,10.017178535461426
44,92.29,15.0,98.35,0.0,10.01856803894043
45,89.9825,13.0,98.425,0.0,10.019304275512695
46,91.3225,13.0,97.825,1.602288842201233,10.019640922546387
47,91.39,9.0,96.775,0.0,10.022133827209473
48,91.99,9.0,94.95,0.0,10.022517204284668
49,91.85,9.0,94.2,0.0,10.022706031799316
50,91.0525,15.0,93.6,0.0,10.022910118103027
51,92.8125,16.0,93.675,1.6431630849838257,10.02126693725586
52,92.8725,16.0,93.875,0.0,10.024287223815918
53,91.5375,16.0,89.0,0.0,10.024027824401855
54,92.21,16.0,89.65,1.753101110458374,10.02395248413086
55,92.6925,15.0,90.4,0.0,10.02776050567627
56,92.175,15.0,96.8,0.0,10.030900955200195
57,91.14,14.0,84.6,1.6967623233795166,10.032340049743652
58,91.0975,11.0,86.175,0.0,10.037942886352539
59,92.6225,10.0,89.875,1.7375227212905884,10.041282653808594
60,93.045,12.0,96.675,0.0,10.046541213989258
61,93.0225,12.0,96.65,0.0,10.046311378479004
62,92.9225,11.0,96.175,0.0,10.046314239501953
63,93.0775,13.0,96.1,0.0,10.047552108764648
64,92.945,17.0,95.1,0.0,10.05140495300293
65,92.355,17.0,95.05,0.0,10.05405330657959
66,92.2575,17.0,95.025,0.0,10.05184268951416
67,93.28,18.0,95.8,0.0,10.052409172058105
68,93.315,18.0,96.3,0.0,10.051919937133789
69,93.355,18.0,95.65,0.0,10.05406379699707
70,92.2775,18.0,93.225,1.8710554838180542,10.05639934539795
71,91.0225,20.0,99.375,0.0,10.06247615814209
72,92.8325,18.0,96.125,1.4990378618240356,10.06467056274414
73,92.605,18.0,95.175,1.9773832559585571,10.067622184753418
74,92.495,18.0,95.3,0.0,10.069452285766602
75,92.4375,18.0,95.5,1.3995201587677002,10.069744110107422
76,92.295,16.0,96.775,0.0,10.071797370910645
77,92.475,16.0,94.025,0.0,10.074621200561523
78,93.555,12.0,93.3,0.0,10.073580741882324
79,93.705,12.0,94.0,0.0,10.073878288269043
80,93.535,15.0,94.275,0.0,10.07360553741455
81,93.5875,13.0,94.2,0.0,10.073135375976562
82,93.39,17.0,93.725,1.5576633214950562,10.073837280273438
83,93.4,17.0,97.4,1.8119473457336426,10.073578834533691
84,93.3175,17.0,97.4,0.0,10.074049949645996
85,93.5875,17.0,96.775,1.8586852550506592,10.074511528015137
86,93.4975,16.0,96.875,0.0,10.075922966003418
87,93.32,17.0,96.325,0.0,10.076305389404297
88,93.015,16.0,97.4,0.0,10.07619571685791
89,93.015,17.0,97.775,0.0,10.079193115234375
90,93.8125,16.0,97.375,0.0,10.082486152648926
91,93.9575,13.0,97.15,0.0,10.072879791259766
92,94.0525,13.0,97.325,0.0,10.075053215026855
93,93.86,13.0,95.4,0.0,10.075806617736816
94,93.6975,19.0,97.8,0.0,10.077493667602539
95,92.2875,39.0,96.875,0.0,10.080728530883789
96,93.2875,28.0,97.225,0.0,10.083463668823242
97,92.49,40.0,93.775,0.0,10.084329605102539
98,92.705,38.0,94.15,0.0,10.087754249572754
99,93.905,33.0,95.55,1.5841223001480103,10.087173461914062
100,94.0075,29.0,95.85,0.0,10.085708618164062
101,93.3175,29.0,98.4,0.0,10.086480140686035
102,93.4875,28.0,98.3,0.0,10.088811874389648
103,93.485,23.0,97.975,0.0,10.091176986694336
104,93.5,19.0,94.275,1.5303860902786255,10.096261024475098
105,93.8225,20.0,95.675,0.0,10.101630210876465
106,93.13,24.0,96.125,0.0,10.099417686462402
107,93.0925,19.0,95.875,0.0,10.098013877868652
108,92.9175,19.0,95.95,0.0,10.100969314575195
109,93.7275,25.0,96.45,0.0,10.101122856140137
110,93.7875,22.0,96.4,0.0,10.098956108093262
111,93.94,23.0,92.65,1.597946047782898,10.099666595458984
112,94.08,22.0,94.025,0.0,10.09298324584961
113,93.31,23.0,92.95,1.4569710493087769,10.093117713928223
114,92.905,24.0,92.9,0.0,10.093757629394531
115,93.2975,30.0,93.675,0.0,10.097803115844727
116,93.1275,17.0,92.175,0.0,10.094183921813965
117,93.7075,21.0,91.625,0.0,10.097713470458984
118,92.7775,16.0,91.975,0.0,10.098052978515625
119,93.9375,15.0,95.775,0.0,10.10107135772705
120,94.06,10.0,96.275,0.0,10.101397514343262
121,93.7825,6.0,95.6,0.0,10.105422019958496
122,82.63,99.0,96.3,0.0,10.103973388671875
123,86.9625,99.0,95.625,0.0,10.162753105163574
124,88.395,99.0,95.475,0.45264965295791626,10.17043399810791
125,90.2125,98.0,95.4,0.0,10.173757553100586
126,90.1625,98.0,95.55,0.0,10.18580150604248
127,90.4625,98.0,96.3,0.0,10.187322616577148
128,90.8575,98.0,96.45,0.5184786319732666,10.189440727233887
129,91.125,98.0,98.075,0.0,10.19081974029541
130,92.33,98.0,98.125,0.0,10.197571754455566
131,91.535,98.0,98.675,0.0,10.201438903808594
132,91.835,98.0,98.6,0.0,10.205963134765625
133,91.9325,97.0,98.725,0.0,10.206981658935547
134,90.9375,97.0,98.575,0.0,10.209137916564941
135,90.955,97.0,98.55,0.5059575438499451,10.208528518676758
136,89.6825,97.0,98.4,0.0,10.209952354431152
137,91.6525,95.0,98.85,0.483443945646286,10.216020584106445
138,91.6325,95.0,98.85,0.0,10.217668533325195
139,92.4275,95.0,98.525,0.0,10.218212127685547
140,92.32,95.0,97.15,0.0,10.221199035644531
141,92.385,95.0,97.325,0.0,10.228806495666504
142,92.6975,95.0,96.325,0.0,10.22950267791748
143,92.68,95.0,95.825,0.0,10.231237411499023
144,92.67,95.0,95.775,0.0,10.23409652709961
145,92.5875,95.0,97.675,0.0,10.235093116760254
146,93.09,95.0,97.425,0.5972018837928772,10.234472274780273
147,93.03,95.0,97.5,0.4999254643917084,10.23508358001709
148,93.525,95.0,97.35,0.556153416633606,10.234162330627441
149,93.1075,95.0,97.825,0.0,10.237391471862793
150,93.395,95.0,97.75,0.0,10.238397598266602
151,93.8975,95.0,97.675,0.0,10.237587928771973
152,93.9425,95.0,97.7,0.0,10.235530853271484
153,93.915,95.0,97.125,0.0,10.23634147644043
154,93.975,95.0,97.25,0.5534073114395142,10.238163948059082
155,93.9775,91.0,97.45,0.4675529897212982,10.240431785583496
156,93.9525,91.0,96.65,0.0,10.241809844970703
157,93.79,91.0,96.725,0.0,10.241678237915039
158,93.6775,91.0,96.55,0.0,10.242039680480957
159,91.6425,95.0,93.625,0.0,10.242612838745117
160,91.7775,89.0,93.65,0.5784375667572021,10.245050430297852
161,92.92,91.0,94.9,0.0,10.246087074279785
162,92.8275,91.0,95.075,0.0,10.246940612792969
163,93.2025,91.0,95.775,0.0,10.2483549118042
164,93.005,93.0,95.875,0.8131310939788818,10.246469497680664
165,93.3125,91.0,96.225,0.0,10.247117042541504
166,93.7,93.0,96.025,0.0,10.248688697814941
167,93.5025,93.0,97.625,0.0,10.24959659576416
168,93.52,91.0,97.375,0.0,10.251154899597168
169,93.71,95.0,97.475,0.0,10.250450134277344
170,93.6825,95.0,98.325,0.0,10.251957893371582
171,94.1025,95.0,97.975,0.0,10.253470420837402
172,92.8525,97.0,97.8,0.0,10.254369735717773
173,94.09,95.0,97.65,0.40548646450042725,10.256550788879395
174,94.13,95.0,98.425,0.0,10.257556915283203
175,94.205,95.0,97.85,0.5606997609138489,10.261113166809082
176,94.4975,91.0,97.675,0.0,10.264747619628906
177,94.4275,88.0,97.2,0.0,10.265175819396973
178,94.5975,89.0,97.25,0.0,10.267548561096191
179,94.6125,89.0,96.475,0.0,10.268303871154785
180,94.635,89.0,96.55,0.6417345404624939,10.269267082214355
181,94.4925,89.0,96.3,0.0,10.269760131835938
182,93.9825,91.0,96.5,0.7031726241111755,10.270722389221191
183,93.6575,89.0,96.2,0.0,10.27175521850586
184,93.8425,91.0,95.225,0.601620078086853,10.271318435668945
185,93.4525,95.0,95.775,0.6646835803985596,10.273279190063477
186,93.8775,93.0,95.925,0.0,10.278066635131836
187,94.325,91.0,95.175,0.0,10.278718948364258
188,94.54,91.0,96.3,0.0,10.27918815612793
189,94.6,91.0,97.025,0.0,10.277959823608398
190,94.3825,91.0,94.6,0.0,10.277972221374512
191,94.4075,91.0,94.2,0.0,10.27804946899414
192,94.47,91.0,94.1,0.0,10.278276443481445
193,94.0825,91.0,94.275,0.0,10.277999877929688
194,94.0,91.0,94.75,0.0,10.279069900512695
195,94.2125,93.0,94.375,0.0,10.281050682067871
196,94.1525,93.0,94.65,0.42256155610084534,10.28250503540039
197,94.3125,95.0,94.85,0.47963544726371765,10.280437469482422
198,94.39,93.0,94.625,0.0,10.281143188476562
199,94.5,93.0,94.725,0.0,10.279637336730957
200,94.7275,91.0,94.6,0.5762174129486084,10.281261444091797
201,94.63,91.0,94.4,0.0,10.281498908996582
202,94.3,91.0,94.7,0.6280671954154968,10.282285690307617
203,94.0675,91.0,96.075,0.0,10.281257629394531
204,95.065,91.0,96.0,0.0,10.279924392700195
205,94.955,93.0,97.2,0.4518791735172272,10.280208587646484
206,94.7175,91.0,96.525,0.0,10.279380798339844
207,94.8125,91.0,96.475,0.0,10.280264854431152
208,95.02,91.0,97.575,0.5385698676109314,10.280837059020996
209,95.0925,91.0,97.525,0.0,10.28160572052002
210,94.885,91.0,96.5,0.0,10.281795501708984
211,94.81,91.0,97.225,0.5273208618164062,10.284594535827637
212,94.765,91.0,97.575,0.44259053468704224,10.287934303283691
213,94.4775,95.0,98.15,0.0,10.289584159851074
214,94.4325,90.0,97.5,0.0,10.29018497467041
215,94.61,90.0,98.525,0.5123085379600525,10.290687561035156
216,94.5775,91.0,98.55,0.5950751304626465,10.292789459228516
217,94.94,91.0,98.55,0.0,10.294200897216797
218,95.075,88.0,98.5,0.0,10.295207977294922
219,95.2125,88.0,98.475,0.0,10.296472549438477
220,94.9375,88.0,98.475,0.0,10.297778129577637
221,95.1425,86.0,98.45,0.0,10.299677848815918
222,95.425,89.0,97.975,0.0,10.302284240722656
223,95.49,89.0,97.9,0.0,10.301763534545898
224,95.3675,91.0,97.925,0.0,10.302605628967285
225,95.055,89.0,97.9,0.0,10.303060531616211
226,95.3375,89.0,97.775,0.0,10.303775787353516
227,95.215,89.0,97.625,0.7291796207427979,10.305118560791016
228,95.33,81.0,97.55,0.0,10.305752754211426
229,94.4175,74.0,97.625,0.0,10.305950164794922
230,94.5625,77.0,97.9,0.0,10.307281494140625
231,94.6925,76.0,98.0,0.8551062345504761,10.308185577392578
232,94.915,78.0,97.975,0.0,10.310117721557617
233,95.3175,74.0,97.65,0.0,10.31139087677002
234,95.28,74.0,97.7,0.0,10.311213493347168
235,95.11,75.0,97.65,0.5986304879188538,10.311412811279297
236,95.2825,75.0,97.725,0.0,10.312552452087402
237,95.2675,75.0,98.05,0.0,10.313848495483398
238,95.3625,77.0,98.1,0.8690319657325745,10.314044952392578
239,95.365,77.0,98.1,0.0,10.314162254333496
240,95.2525,83.0,98.3,0.9584518074989319,10.314116477966309
241,95.3425,84.0,98.25,0.6460656523704529,10.316908836364746
242,95.1725,84.0,98.25,0.7608804702758789,10.317266464233398
243,95.285,84.0,98.25,0.0,10.31894588470459
244,95.0225,84.0,99.125,0.0,10.319314002990723
245,94.7825,89.0,99.125,0.7786495089530945,10.32076644897461
246,94.8475,84.0,98.975,0.0,10.325155258178711
247,94.8125,81.0,98.95,0.0,10.327536582946777
248,94.92,80.0,98.825,0.0,10.328592300415039
249,94.8,80.0,98.775,0.6315769553184509,10.328782081604004
250,95.3775,83.0,98.8,0.0,10.329049110412598
251,95.3775,83.0,98.8,0.0,10.327890396118164
252,95.405,76.0,98.6,0.0,10.327920913696289
253,95.2925,81.0,98.425,0.6623148322105408,10.327207565307617
254,95.305,81.0,98.45,0.5265238285064697,10.330432891845703
255,95.2075,80.0,98.5,0.6606526374816895,10.332314491271973
256,95.235,74.0,98.275,0.0,10.333158493041992
257,95.2725,75.0,97.925,0.0,10.333028793334961
258,94.9575,87.0,98.025,0.6415961980819702,10.33346939086914
259,94.98,84.0,98.075,0.6033270955085754,10.334988594055176
260,95.0675,83.0,97.925,0.0,10.334708213806152
261,95.2625,85.0,97.8,0.5860442519187927,10.333266258239746
262,95.3425,81.0,97.9,0.0,10.333889961242676
263,95.3425,81.0,97.9,0.0,10.335082054138184
264,95.305,81.0,97.775,0.8138395547866821,10.335047721862793
265,95.215,85.0,97.775,0.0,10.335151672363281
266,95.4525,86.0,97.825,0.0,10.336078643798828
267,95.39,86.0,98.2,0.0,10.33643913269043
268,95.52,85.0,98.475,0.0,10.336913108825684
269,95.135,83.0,97.925,0.0,10.336986541748047
270,94.935,77.0,97.35,0.0,10.33861255645752
271,94.9325,77.0,97.35,0.0,10.340190887451172
272,94.5125,74.0,97.4,0.0,10.340103149414062
273,94.3775,76.0,97.95,0.0,10.34074878692627
274,95.0425,80.0,97.95,0.0,10.3408203125
275,94.965,82.0,97.975,0.0,10.3400297164917
276,94.9725,82.0,97.975,0.6467890739440918,10.339981079101562
277,95.0325,82.0,97.975,0.9585363864898682,10.340042114257812
278,95.0075,77.0,98.7,0.0,10.340679168701172
279,94.655,78.0,99.05,0.0,10.341477394104004
280,94.6975,78.0,99.075,0.0,10.3428955078125
281,94.73,77.0,99.025,0.0,10.343000411987305
282,94.965,77.0,98.95,0.0,10.34305477142334
283,94.9575,77.0,98.95,0.7983208894729614,10.342947006225586
284,95.0125,77.0,98.95,0.0,10.343792915344238
285,95.1325,77.0,98.85,0.0,10.344595909118652
286,94.6425,75.0,97.5,0.0,10.34532642364502
287,94.84,79.0,97.75,0.0,10.346760749816895
288,95.0075,81.0,97.825,0.0,10.346988677978516
289,95.01,81.0,98.9,0.0,10.34808349609375
290,95.2375,77.0,99.0,0.8078301548957825,10.347508430480957
291,95.0525,77.0,99.15,0.0,10.34935474395752
292,94.8675,81.0,99.3,0.0,10.350076675415039
293,94.505,84.0,99.225,0.0,10.35065746307373
294,94.6125,81.0,99.025,0.0,10.351122856140137
295,94.5825,81.0,99.1,0.0,10.350080490112305
296,95.115,80.0,99.175,0.9850158095359802,10.350257873535156
297,95.1325,76.0,98.7,0.0,10.352219581604004
298,94.98,74.0,98.65,0.5977789163589478,10.353116035461426
299,95.1075,74.0,98.675,0.8699987530708313,10.35533332824707
300,94.99,73.0,98.775,0.0,10.355537414550781
301,94.92,73.0,98.625,0.0,10.357824325561523
302,95.5375,80.0,98.175,0.0,10.358138084411621
303,95.45,80.0,98.225,0.0,10.358234405517578
304,95.2775,80.0,98.275,0.0,10.359356880187988
305,95.195,80.0,98.35,0.0,10.361662864685059
306,95.18,80.0,98.375,0.0,10.362495422363281
307,95.1725,80.0,98.4,0.0,10.363605499267578
308,94.66,75.0,99.35,0.0,10.363755226135254
309,94.7275,73.0,99.375,0.0,10.365169525146484
310,94.725,73.0,99.375,0.0,10.36584758758545
311,94.6375,70.0,99.375,0.0,10.366068840026855
312,94.805,70.0,98.975,0.7406430244445801,10.367239952087402
313,94.8225,70.0,98.95,0.0,10.366427421569824
314,95.2725,78.0,98.925,0.0,10.36544132232666
315,95.3475,80.0,98.95,0.5952662229537964,10.365041732788086
316,95.355,80.0,99.0,0.608626127243042,10.365063667297363
317,95.7975,69.0,98.8,0.0,10.365547180175781
318,95.6075,69.0,98.95,0.6560337543487549,10.36260986328125
319,95.79,69.0,98.75,0.0,10.363287925720215
320,95.7275,69.0,98.8,0.0,10.363700866699219
321,95.78,69.0,98.775,0.0,10.364615440368652
322,95.5875,67.0,98.9,0.5751189589500427,10.365373611450195
323,95.5875,71.0,98.9,0.7106072306632996,10.366477012634277
324,95.555,72.0,98.9,0.0,10.368285179138184
325,95.5175,72.0,98.925,0.0,10.368559837341309
326,95.52,72.0,98.95,0.9144824743270874,10.369484901428223
327,95.44,72.0,98.975,0.6631955504417419,10.369732856750488
328,95.6525,78.0,99.1,0.0,10.370616912841797
329,95.445,80.0,98.975,0.0,10.369226455688477
330,95.9325,80.0,98.95,0.0,10.367176055908203
331,95.9925,74.0,98.9,0.0,10.367291450500488
332,95.985,72.0,98.65,0.0,10.36693000793457
333,96.0225,73.0,98.675,0.0,10.366514205932617
334,96.055,75.0,98.625,0.0,10.367940902709961
335,96.075,75.0,98.575,0.0,10.367541313171387
336,96.1575,75.0,98.575,0.0,10.368173599243164
337,96.0075,75.0,98.525,0.0,10.368020057678223
338,96.0775,75.0,98.55,0.6575808525085449,10.369144439697266
339,96.0425,76.0,98.4,0.0,10.369745254516602
340,96.1175,76.0,98.3,0.0,10.36962604522705
341,96.11,75.0,98.3,0.0,10.368860244750977
342,96.115,75.0,98.2,0.0,10.36884880065918
343,96.1175,75.0,98.45,0.7473616003990173,10.369202613830566
344,96.1175,76.0,98.725,0.7302463054656982,10.369333267211914
345,95.7125,74.0,98.625,0.0,10.37101936340332
346,95.7275,74.0,98.6,0.0,10.370734214782715
347,95.7375,74.0,98.525,0.609699547290802,10.370965003967285
348,95.62,80.0,98.55,0.6461820602416992,10.371129035949707
349,95.6775,75.0,98.65,0.0,10.372093200683594
350,95.6325,75.0,98.45,0.7216285467147827,10.373565673828125
351,95.65,75.0,98.45,0.0,10.374849319458008
352,95.6575,75.0,98.675,0.0,10.375021934509277
353,95.7425,75.0,98.7,0.6787208318710327,10.371383666992188
354,95.745,77.0,98.7,0.0,10.372038841247559
355,95.665,79.0,98.975,0.0,10.37228775024414
356,95.5425,80.0,99.025,0.569538414478302,10.37260913848877
357,95.545,80.0,99.05,0.0,10.37218952178955
358,95.6025,80.0,99.075,0.0,10.372587203979492
359,95.2625,81.0,99.1,0.0,10.372941017150879
360,95.275,82.0,99.05,0.0,10.372068405151367
361,95.3225,81.0,99.25,0.47381889820098877,10.372485160827637
362,95.45,81.0,99.175,0.0,10.373485565185547
363,95.475,81.0,99.175,0.0,10.37349796295166
364,95.4625,81.0,99.175,0.0,10.373844146728516
365,95.535,81.0,99.05,0.0,10.373917579650879
366,95.7625,80.0,98.325,0.0,10.374267578125
367,95.795,80.0,98.35,0.0,10.374574661254883
368,95.7925,80.0,98.325,0.0,10.374776840209961
369,95.61,80.0,98.425,0.0,10.375582695007324
370,95.64,80.0,98.25,0.0,10.375722885131836
371,95.65,81.0,98.1,0.0,10.375892639160156
372,95.6625,81.0,98.175,0.718625009059906,10.376501083374023
373,95.725,80.0,98.125,0.0,10.376822471618652
374,95.77,78.0,98.45,0.0,10.377130508422852
375,95.745,80.0,98.475,0.63463294506073,10.378079414367676
376,95.825,80.0,98.65,0.0,10.378883361816406
377,95.8725,80.0,98.625,0.0,10.380279541015625
378,96.095,78.0,98.85,0.0,10.380122184753418
379,96.085,78.0,98.85,0.0,10.37984561920166
380,96.0725,78.0,98.825,0.5464619398117065,10.380130767822266
381,96.0625,80.0,98.8,0.0,10.380298614501953
382,96.035,80.0,98.65,0.0,10.380629539489746
383,95.8925,80.0,99.275,0.0,10.380780220031738
384,95.9225,80.0,99.275,0.0,10.382144927978516
385,95.975,80.0,99.3,0.49435558915138245,10.382631301879883
386,95.9625,80.0,99.3,0.0,10.382848739624023
387,95.75,80.0,99.5,0.0,10.38298511505127
388,95.885,80.0,99.45,0.0,10.385478019714355
389,95.4275,82.0,99.45,0.608361005783081,10.38580322265625
390,95.5175,81.0,99.375,0.0,10.387323379516602
391,95.575,80.0,99.3,0.0,10.387823104858398
392,95.5575,80.0,99.275,0.0,10.388577461242676
393,95.5425,80.0,99.25,0.0,10.388904571533203
394,95.55,80.0,99.25,0.8316460251808167,10.389122009277344
395,95.505,80.0,99.275,0.5043322443962097,10.389166831970215
396,95.4375,80.0,99.15,0.0,10.389305114746094
397,95.305,80.0,99.425,0.44926753640174866,10.390270233154297
398,95.4175,81.0,99.325,0.47098109126091003,10.39115047454834
399,95.33,81.0,99.325,0.5369760394096375,10.391315460205078
400,95.2075,80.0,99.4,0.5038770437240601,10.392036437988281
401,94.975,82.0,99.45,0.0,10.392133712768555
402,94.965,82.0,99.45,0.0,10.39225959777832
403,94.9925,81.0,99.45,0.4535088539123535,10.392349243164062
404,94.915,80.0,99.4,0.580746054649353,10.392655372619629
405,95.165,80.0,99.4,0.0,10.393712997436523
406,95.145,80.0,99.375,0.0,10.39457893371582
407,95.1275,80.0,99.375,0.0,10.395608901977539
408,95.165,80.0,99.375,0.0,10.395681381225586
409,95.0325,80.0,99.35,0.7759164571762085,10.39618968963623
410,95.135,80.0,98.875,0.37261107563972473,10.395709037780762
411,95.61,80.0,98.9,0.0,10.396669387817383
412,95.695,80.0,98.825,0.7080234885215759,10.39624309539795
413,95.6725,80.0,98.825,0.0,10.396340370178223
414,95.94,80.0,98.75,0.0,10.39664363861084
415,95.9275,80.0,98.9,0.7911532521247864,10.396087646484375
416,96.11,78.0,98.85,0.0,10.397080421447754
417,96.005,79.0,99.175,0.8193899989128113,10.397841453552246
418,96.165,79.0,98.6,0.0,10.3984956741333
419,96.09,76.0,98.65,0.0,10.398571968078613
420,95.9475,73.0,98.6,0.0,10.399349212646484
421,96.03,71.0,98.45,0.0,10.398497581481934
422,96.2125,68.0,98.05,0.0,10.399432182312012
423,96.065,71.0,98.375,0.853141188621521,10.398445129394531
424,96.0325,71.0,98.4,0.0,10.39987564086914
425,96.08,72.0,98.45,0.0,10.399754524230957
426,95.9675,73.0,98.375,0.763770580291748,10.39930534362793
427,95.8575,74.0,98.45,0.0,10.400430679321289
428,96.0425,76.0,98.825,0.0,10.402052879333496
429,96.0275,76.0,98.825,0.0,10.400945663452148
430,96.09,74.0,98.35,0.0,10.400829315185547
431,96.1175,76.0,98.325,0.0,10.40146255493164
432,96.0275,74.0,98.325,0.5823162794113159,10.401543617248535
433,96.035,74.0,98.325,0.6570428013801575,10.40235424041748
434,96.0275,76.0,98.325,0.0,10.402352333068848
435,96.0225,76.0,98.325,0.0,10.402472496032715
436,95.8725,78.0,98.45,0.0,10.40290355682373
437,95.7475,81.0,98.525,0.0,10.402119636535645
438,95.7175,81.0,98.575,0.0,10.399730682373047
439,95.6925,81.0,98.525,0.0,10.400154113769531
440,95.7825,81.0,98.5,0.0,10.400104522705078
441,95.97,80.0,98.475,0.0,10.400437355041504
442,96.065,80.0,98.425,0.0,10.40113353729248
443,96.24,80.0,98.5,0.0,10.40115737915039
444,96.09,83.0,98.45,0.0,10.401331901550293
445,96.0925,83.0,98.45,0.0,10.401959419250488
446,96.145,83.0,98.45,0.0,10.40218734741211
447,96.15,81.0,98.4,0.0,10.40255355834961
448,96.155,81.0,98.4,0.0,10.402862548828125
449,96.1825,80.0,98.325,0.0,10.403119087219238
450,96.15,80.0,98.025,0.0,10.40355396270752
451,96.1825,80.0,98.05,0.4701715409755707,10.403640747070312
452,96.15,83.0,97.975,0.0,10.403810501098633
453,96.0,85.0,98.05,0.0,10.406944274902344
454,96.1575,83.0,97.85,0.4452693462371826,10.406157493591309
455,96.21,83.0,97.9,0.47959214448928833,10.404242515563965
456,96.2925,83.0,97.975,0.0,10.404662132263184
457,96.17,83.0,98.575,0.5654939413070679,10.40442180633545
458,96.1875,83.0,98.6,0.0,10.405027389526367
459,96.2375,83.0,98.575,0.0,10.405050277709961
460,96.2525,83.0,98.575,0.0,10.405105590820312
461,96.2825,83.0,98.575,0.5474920868873596,10.405390739440918
462,96.355,83.0,98.55,0.0,10.405247688293457
463,96.2225,81.0,98.475,0.0,10.405152320861816
464,96.13,81.0,98.45,0.0,10.406889915466309
465,96.32,81.0,98.775,0.0,10.407281875610352
466,96.38,68.0,99.1,0.0,10.4058198928833
467,96.2125,73.0,99.25,0.6558762788772583,10.407485961914062
468,96.225,73.0,99.25,0.0,10.407143592834473
469,96.22,73.0,99.25,0.0,10.407169342041016
470,96.235,73.0,99.275,0.5681970715522766,10.407358169555664
471,96.25,73.0,99.25,0.6808573603630066,10.40751838684082
472,96.09,73.0,99.325,0.0,10.407039642333984
473,96.0875,73.0,99.35,0.0,10.406434059143066
474,96.15,73.0,99.35,0.0,10.406654357910156
475,96.2025,73.0,99.35,0.0,10.406439781188965
476,96.3475,73.0,99.125,0.0,10.406458854675293
477,96.33,73.0,99.125,0.0,10.406004905700684
478,96.33,73.0,99.0,0.0,10.406532287597656
479,96.3525,73.0,99.0,0.0,10.407179832458496
480,96.4375,68.0,98.75,0.0,10.407350540161133
481,96.37,69.0,98.35,0.0,10.408306121826172
482,96.365,69.0,98.425,0.0,10.408693313598633
483,96.4475,69.0,98.525,0.0,10.409280776977539
484,96.435,68.0,98.525,0.5346552729606628,10.409823417663574
485,96.515,68.0,98.125,0.0,10.410204887390137
486,96.515,68.0,98.125,0.4833318591117859,10.410629272460938
487,96.6025,67.0,98.5,0.0,10.410487174987793
488,96.6025,67.0,98.45,0.0,10.41003131866455
489,96.4,67.0,98.425,0.0,10.409996032714844
490,96.475,67.0,98.35,0.0,10.410184860229492
491,96.475,67.0,98.35,0.0,10.410984992980957
492,96.4075,68.0,98.7,0.0,10.411624908447266
493,96.27,68.0,99.0,0.5120128989219666,10.411871910095215
494,96.3125,68.0,98.55,0.49775800108909607,10.41235637664795
495,96.3425,68.0,98.6,0.586484432220459,10.412490844726562
496,96.4575,67.0,98.525,0.5363501906394958,10.412503242492676
497,96.5,67.0,98.475,0.0,10.41311264038086
498,96.5075,67.0,98.5,0.0,10.413476943969727
499,96.4875,67.0,98.5,0.0,10.413405418395996
500,96.43,68.0,98.45,0.0,10.413436889648438
