fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
130,96.48,73.0,97.325,0.0,10.137826919555664
131,96.655,73.0,98.2,0.0,10.140190124511719
132,96.0925,75.0,98.725,0.0,10.138480186462402
133,96.125,75.0,98.65,0.0,10.140336990356445
134,96.2475,75.0,98.7,0.6507579684257507,10.141141891479492
135,96.4025,77.0,98.775,0.0,10.142217636108398
136,96.4675,75.0,98.875,0.0,10.144906044006348
137,96.4575,72.0,98.475,0.0,10.146053314208984
138,96.425,72.0,97.875,0.0,10.146285057067871
139,96.5125,73.0,97.55,0.7555593848228455,10.145746231079102
140,96.4325,72.0,98.025,0.0,10.146125793457031
141,96.345,73.0,98.15,0.0,10.146220207214355
142,96.6325,77.0,98.3,0.0,10.146842002868652
143,96.61,77.0,98.15,0.0,10.149371147155762
144,96.5375,78.0,97.925,0.0,10.151165962219238
145,96.2575,78.0,98.8,0.0,10.152525901794434
146,96.315,67.0,97.675,0.6509730219841003,10.153804779052734
147,96.61,72.0,98.3,0.0,10.154448509216309
148,96.6775,70.0,98.7,0.0,10.156198501586914
149,96.7725,72.0,98.4,0.6970019340515137,10.156216621398926
150,96.685,67.0,98.35,0.0,10.156749725341797
151,96.605,70.0,98.675,0.0,10.157095909118652
152,96.475,72.0,98.75,0.0,10.159102439880371
153,96.655,72.0,98.2,0.0,10.1610746383667
154,96.715,72.0,98.375,0.0,10.161087989807129
155,96.5,67.0,98.525,0.0,10.16203784942627
156,96.28,64.0,98.575,0.0,10.161593437194824
157,96.53,60.0,98.125,0.0,10.163517951965332
158,96.49,70.0,98.35,0.0,10.164841651916504
159,96.4325,61.0,98.3,0.0,10.166729927062988
160,96.21,65.0,97.875,0.0,10.168313026428223
161,96.7975,60.0,97.725,0.0,10.168753623962402
162,96.4825,60.0,97.675,0.0,10.170241355895996
163,96.9175,63.0,97.8,0.0,10.171611785888672
164,96.7525,64.0,97.95,0.0,10.1719970703125
165,96.835,56.0,95.925,0.0,10.173263549804688
166,96.9,59.0,96.475,0.0,10.175275802612305
167,96.71,64.0,97.25,0.0,10.176154136657715
168,96.7675,61.0,97.325,0.0,10.176350593566895
169,96.7025,58.0,97.2,0.0,10.178045272827148
170,96.7875,59.0,98.5,0.0,10.179299354553223
171,96.85,57.0,98.35,0.0,10.180086135864258
172,96.8375,57.0,98.5,0.0,10.180859565734863
173,96.905,57.0,98.475,0.0,10.182188987731934
174,96.87,61.0,98.425,0.0,10.183481216430664
175,97.0925,67.0,98.425,0.6950333118438721,10.184621810913086
176,97.06,60.0,98.2,0.0,10.18403434753418
177,97.1,66.0,98.475,0.615871012210846,10.18456745147705
178,97.14,66.0,98.2,0.0,10.186062812805176
179,96.375,64.0,97.775,0.7410488128662109,10.186444282531738
180,96.5775,66.0,98.2,0.9112566113471985,10.186725616455078
181,97.0075,65.0,98.025,0.0,10.184919357299805
182,96.855,65.0,98.025,0.7365357875823975,10.189173698425293
183,96.97,63.0,97.425,0.0,10.191319465637207
184,97.08,63.0,97.1,0.0,10.19375228881836
185,97.135,63.0,98.3,0.7686557173728943,10.194986343383789
186,96.9725,63.0,98.125,0.0,10.195233345031738
187,97.075,70.0,98.525,0.0,10.19619369506836
188,97.1425,66.0,98.525,0.0,10.196003913879395
189,97.0775,64.0,99.025,0.0,10.19549560546875
190,97.035,59.0,98.875,0.0,10.195606231689453
191,97.015,63.0,98.775,0.0,10.197063446044922
192,97.265,62.0,98.85,0.0,10.198905944824219
193,96.9325,65.0,98.975,0.6666226387023926,10.19995403289795
194,97.1575,62.0,98.95,0.0,10.200703620910645
195,97.1075,59.0,98.8,0.6673303842544556,10.201521873474121
196,97.1525,60.0,98.825,0.0,10.202880859375
197,97.2175,60.0,98.7,0.0,10.20356273651123
198,97.2675,60.0,98.625,0.0,10.202960014343262
199,97.2075,66.0,98.75,0.0,10.203857421875
200,97.0025,64.0,98.975,0.0,10.205144882202148
201,97.005,66.0,98.825,0.7554508447647095,10.2059326171875
202,97.21,63.0,98.8,0.7892849445343018,10.20730209350586
203,97.2675,63.0,98.625,0.0,10.209389686584473
204,97.2475,63.0,98.625,0.0,10.21159839630127
205,97.2275,66.0,98.95,0.8138837218284607,10.212437629699707
206,97.0625,62.0,98.775,0.0,10.214194297790527
207,96.75,60.0,98.5,0.0,10.215754508972168
208,97.0425,59.0,98.4,0.0,10.21644401550293
209,97.2525,84.0,98.625,0.9382003545761108,10.217602729797363
210,97.255,83.0,98.675,0.0,10.221726417541504
211,97.27,83.0,97.8,0.0,10.222885131835938
212,97.36,83.0,98.7,0.0,10.222330093383789
213,97.2,84.0,98.775,0.6731616258621216,10.223999977111816
214,97.195,84.0,98.2,0.0,10.223596572875977
215,97.2725,84.0,98.25,0.6707221269607544,10.223514556884766
216,97.295,83.0,98.275,0.0,10.22418212890625
217,97.11,83.0,98.375,0.6442139744758606,10.225028991699219
218,97.1125,82.0,98.5,0.5676252245903015,10.221879005432129
219,97.2975,82.0,98.325,0.0,10.22360897064209
220,97.3125,83.0,98.525,0.0,10.22311019897461
221,97.4275,81.0,98.6,0.0,10.224943161010742
222,97.5125,82.0,98.55,0.0,10.226140975952148
223,97.515,83.0,98.25,0.0,10.22684383392334
224,97.495,83.0,98.5,0.0,10.228154182434082
225,97.51,82.0,98.45,0.0,10.229275703430176
226,97.4775,82.0,98.475,0.0,10.23016357421875
227,97.5125,82.0,98.175,0.0,10.231239318847656
228,97.33,82.0,97.5,0.6680924296379089,10.23190689086914
229,97.395,82.0,97.775,0.0,10.232926368713379
230,97.46,83.0,98.25,0.0,10.233670234680176
231,97.41,83.0,98.2,0.0,10.235079765319824
232,97.405,83.0,98.025,0.0,10.23641300201416
233,97.28,83.0,97.925,0.0,10.237907409667969
234,97.375,82.0,98.175,0.0,10.238574028015137
235,97.41,82.0,98.1,0.0,10.239450454711914
236,97.43,83.0,98.425,0.535811722278595,10.240179061889648
237,97.1275,82.0,98.175,0.0,10.240577697753906
238,97.355,83.0,98.45,0.0,10.241369247436523
239,97.4225,84.0,98.575,0.0,10.241641998291016
240,97.4375,84.0,98.625,0.0,10.242048263549805
241,96.975,84.0,98.7,0.4990248680114746,10.242972373962402
242,97.1675,83.0,98.375,0.0,10.24344539642334
243,97.2625,84.0,98.675,0.0,10.243640899658203
244,97.5125,80.0,98.85,0.0,10.24433708190918
245,97.2125,71.0,98.275,0.0,10.244500160217285
246,97.35,76.0,97.425,0.0,10.245101928710938
247,97.3975,76.0,97.8,0.0,10.246255874633789
248,97.435,79.0,98.325,0.0,10.245806694030762
249,97.5175,79.0,98.875,0.6343462467193604,10.246132850646973
250,97.54,79.0,98.775,0.0,10.246560096740723
251,97.49,79.0,98.475,0.0,10.247330665588379
252,97.43,78.0,98.6,0.6467058062553406,10.247644424438477
253,97.4525,76.0,98.625,0.5976360440254211,10.24828052520752
254,97.4775,77.0,98.8,0.0,10.249333381652832
255,97.4575,78.0,98.825,0.606370210647583,10.25015640258789
256,97.6325,77.0,98.8,0.0,10.25080394744873
257,97.5275,77.0,98.775,0.0,10.251117706298828
258,97.5825,77.0,98.775,0.6057472825050354,10.252422332763672
259,97.5875,77.0,98.95,0.6949590444564819,10.252985954284668
260,97.6075,77.0,98.625,0.0,10.251947402954102
261,97.5825,77.0,98.375,0.47179171442985535,10.252740859985352
262,97.55,77.0,98.475,0.6528424620628357,10.253113746643066
263,97.3975,71.0,98.6,0.0,10.253485679626465
264,97.455,73.0,98.7,0.0,10.254349708557129
265,97.4525,70.0,98.675,0.0,10.255722999572754
266,97.27,73.0,99.275,0.0,10.256820678710938
267,97.4,77.0,99.175,0.0,10.257033348083496
268,97.4275,75.0,99.0,0.0,10.257648468017578
269,97.535,70.0,98.9,0.0,10.258147239685059
270,97.51,71.0,98.875,0.0,10.2586030960083
271,97.3075,78.0,99.375,0.7177427411079407,10.25963306427002
272,97.365,78.0,99.35,0.0,10.261096954345703
273,97.2225,78.0,99.425,0.0,10.26194953918457
274,97.195,76.0,99.375,0.0,10.26205825805664
275,97.2925,76.0,99.075,0.0,10.261579513549805
276,97.005,76.0,99.45,0.0,10.262364387512207
277,97.285,79.0,99.45,0.6105269193649292,10.262497901916504
278,97.2825,77.0,99.35,0.6011021733283997,10.263734817504883
279,97.3325,77.0,99.35,0.0,10.265653610229492
280,97.5175,77.0,99.2,0.0,10.266023635864258
281,97.5725,77.0,99.075,0.0,10.265582084655762
282,97.4675,76.0,99.025,0.0,10.265730857849121
283,97.4925,76.0,98.775,0.0,10.265979766845703
284,97.5575,77.0,98.775,0.0,10.265985488891602
285,97.625,77.0,98.75,0.0,10.266005516052246
286,97.6475,77.0,98.775,0.5588128566741943,10.267280578613281
287,97.2725,77.0,97.2,0.0,10.268345832824707
288,97.5675,78.0,98.275,0.0,10.268402099609375
289,97.45,77.0,97.5,0.0,10.267849922180176
290,97.585,75.0,97.75,0.6764369606971741,10.267659187316895
291,97.535,74.0,97.825,0.0,10.268376350402832
292,97.6075,77.0,98.225,0.0,10.268434524536133
293,97.6275,77.0,98.5,0.6215014457702637,10.269514083862305
294,97.5875,80.0,98.85,0.0,10.266308784484863
295,97.5175,77.0,98.875,0.0,10.266637802124023
296,97.62,77.0,99.1,0.0,10.26788330078125
297,97.6175,77.0,98.675,0.5689010620117188,10.267753601074219
298,97.5825,77.0,97.4,0.5105609893798828,10.266899108886719
299,97.43,81.0,95.55,0.0,10.265679359436035
300,97.365,81.0,95.15,0.0,10.26541519165039
301,97.4875,79.0,95.275,0.0,10.265932083129883
302,97.56,78.0,96.025,0.5749066472053528,10.26677131652832
303,97.53,77.0,96.525,0.0,10.267006874084473
304,97.5375,79.0,97.1,0.563357949256897,10.26888656616211
305,97.505,78.0,96.95,0.5657999515533447,10.270289421081543
306,97.4275,78.0,95.425,0.0,10.271512031555176
307,97.6675,76.0,96.75,0.0,10.270453453063965
308,97.61,71.0,96.525,0.5111581087112427,10.270934104919434
309,97.62,74.0,96.9,0.0,10.271622657775879
310,97.5975,74.0,97.15,0.0,10.27238655090332
311,97.655,68.0,98.125,0.0,10.2725830078125
312,97.705,73.0,97.975,0.0,10.273613929748535
313,97.7275,74.0,97.85,0.0,10.274454116821289
314,97.82,74.0,97.775,0.0,10.275165557861328
315,97.805,73.0,98.75,0.6246222853660583,10.27523422241211
316,97.7975,74.0,98.5,0.0,10.276275634765625
317,97.8275,74.0,98.6,0.0,10.27645492553711
318,97.71,72.0,98.2,0.0,10.277263641357422
319,97.8025,74.0,97.775,0.5751473903656006,10.278276443481445
320,97.6725,74.0,97.475,0.0,10.278145790100098
321,97.8125,75.0,97.55,0.0,10.276534080505371
322,97.8325,75.0,98.1,0.0,10.276958465576172
323,97.75,76.0,98.925,0.6609742641448975,10.277873039245605
324,97.79,76.0,99.125,0.0,10.278061866760254
325,97.635,75.0,98.975,0.0,10.278602600097656
326,97.51,77.0,99.475,0.0,10.279244422912598
327,97.655,74.0,99.175,0.0,10.279054641723633
328,97.5775,73.0,98.925,0.0,10.280150413513184
329,97.68,74.0,98.925,0.57248854637146,10.280949592590332
330,97.875,74.0,98.975,0.6476342678070068,10.281665802001953
331,97.7875,72.0,98.925,0.0,10.281604766845703
332,97.77,76.0,99.075,0.0,10.282491683959961
333,97.7775,76.0,99.025,0.0,10.282624244689941
334,97.8175,72.0,98.975,0.0,10.283504486083984
335,97.7725,69.0,99.05,0.0,10.284462928771973
336,97.7925,71.0,99.15,0.0,10.285016059875488
337,97.755,75.0,99.125,0.0,10.285792350769043
338,97.765,74.0,99.1,0.634468138217926,10.286778450012207
339,97.7525,71.0,99.125,0.0,10.286748886108398
340,97.8125,70.0,99.075,0.0,10.287725448608398
341,97.7225,60.0,98.75,0.0,10.287945747375488
342,97.5975,72.0,98.875,0.7944492697715759,10.288599967956543
343,97.6175,73.0,98.925,0.0,10.287738800048828
344,97.845,72.0,98.875,0.4668456017971039,10.288970947265625
345,97.69,69.0,98.725,0.0,10.289444923400879
346,97.6375,68.0,98.7,0.0,10.290555000305176
347,97.755,69.0,98.725,0.0,10.290783882141113
348,97.7675,69.0,98.7,0.0,10.291502952575684
349,97.82,72.0,98.3,0.0,10.292325973510742
350,97.7975,69.0,98.425,0.0,10.291324615478516
351,97.8,70.0,98.625,0.0,10.292451858520508
352,97.65,71.0,99.05,0.0,10.293105125427246
353,97.7325,70.0,98.95,0.5124581456184387,10.293869018554688
354,97.72,68.0,98.475,0.0,10.294017791748047
355,97.76,74.0,98.5,0.0,10.294081687927246
356,97.82,71.0,98.475,0.0,10.295394897460938
357,97.9375,71.0,98.325,0.0,10.295923233032227
358,97.84,70.0,98.725,0.0,10.295872688293457
359,97.8175,72.0,98.725,0.0,10.297173500061035
360,97.7975,75.0,98.875,0.7177377939224243,10.29790210723877
361,97.8825,75.0,98.75,0.0,10.29863166809082
362,97.8725,74.0,98.425,0.6353440284729004,10.299263954162598
363,97.925,75.0,98.525,0.5319822430610657,10.29840087890625
364,97.9275,75.0,98.55,0.0,10.299103736877441
365,97.875,75.0,98.475,0.0,10.299529075622559
366,97.8675,75.0,98.775,0.0,10.300212860107422
367,97.88,74.0,98.325,0.0,10.301175117492676
368,97.895,76.0,98.55,0.0,10.30127239227295
369,97.8975,72.0,98.525,0.0,10.302882194519043
370,98.05,79.0,98.575,0.6223936080932617,10.303560256958008
371,98.0,79.0,98.375,0.0,10.302708625793457
372,98.065,79.0,98.275,0.41482171416282654,10.303257942199707
373,98.065,80.0,98.575,0.6038710474967957,10.304344177246094
374,97.9625,80.0,99.1,0.49159494042396545,10.30459976196289
375,98.015,80.0,99.075,0.0,10.304566383361816
376,97.635,77.0,95.95,0.48663321137428284,10.30477523803711
377,97.6525,76.0,96.1,0.0,10.304262161254883
378,97.94,79.0,98.975,0.0,10.304181098937988
379,97.9025,80.0,99.05,0.0,10.30311393737793
380,97.925,80.0,98.95,0.0,10.303220748901367
381,98.0,80.0,98.925,0.0,10.30289363861084
382,97.97,79.0,99.075,0.0,10.303332328796387
383,98.035,80.0,98.95,0.5627601146697998,10.303838729858398
384,98.03,80.0,99.0,0.0,10.304591178894043
385,98.07,79.0,98.8,0.0,10.304789543151855
386,98.0475,78.0,98.75,0.0,10.305132865905762
387,98.13,75.0,98.575,0.0,10.305514335632324
388,98.0925,77.0,98.65,0.0,10.305811882019043
389,97.6775,63.0,98.125,0.0,10.306145668029785
390,97.9775,66.0,98.25,0.5441992282867432,10.305899620056152
391,98.03,68.0,98.125,0.0,10.307122230529785
392,98.035,70.0,98.15,0.686008095741272,10.307459831237793
393,97.93,69.0,97.875,0.5081014037132263,10.307785034179688
394,97.9475,69.0,97.725,0.0,10.307574272155762
395,97.775,70.0,98.725,0.4752441346645355,10.307952880859375
396,97.8525,71.0,98.7,0.0,10.308442115783691
397,98.08,70.0,98.95,0.0,10.309361457824707
398,98.0725,70.0,99.025,0.0,10.309976577758789
399,98.07,72.0,98.95,0.49757120013237,10.310096740722656
400,98.06,77.0,99.25,0.5365647077560425,10.310497283935547
401,98.045,74.0,98.275,0.5714343786239624,10.311176300048828
402,97.9,79.0,98.575,0.5867850184440613,10.311140060424805
403,98.0075,79.0,98.5,0.5544671416282654,10.310880661010742
404,98.025,72.0,98.275,0.46883559226989746,10.311125755310059
405,98.04,70.0,98.05,0.0,10.308977127075195
406,98.1,70.0,98.825,0.60966956615448,10.30960464477539
407,98.125,76.0,98.575,0.0,10.310379028320312
408,98.135,77.0,98.8,0.44567713141441345,10.311421394348145
409,98.1075,77.0,98.425,0.0,10.312108993530273
410,98.09,77.0,98.7,0.0,10.312166213989258
411,98.03,77.0,98.675,0.48344576358795166,10.312736511230469
412,98.08,77.0,98.65,0.0,10.312880516052246
413,98.1675,75.0,98.8,0.0,10.31344223022461
414,98.14,71.0,98.825,0.0,10.313636779785156
415,98.1925,70.0,98.625,0.0,10.311850547790527
416,98.02,73.0,98.65,0.0,10.311653137207031
417,98.025,70.0,98.9,0.0,10.312289237976074
418,98.12,75.0,99.05,0.0,10.31253433227539
419,98.1175,76.0,98.925,0.0,10.3126220703125
420,98.1,74.0,98.775,0.0,10.312932968139648
421,98.0925,74.0,98.65,0.0,10.313935279846191
422,98.125,71.0,98.725,0.0,10.314163208007812
423,98.1725,71.0,98.675,0.0,10.314674377441406
424,98.125,78.0,98.7,0.0,10.31481647491455
425,98.155,79.0,98.75,0.523752748966217,10.315235137939453
426,98.185,78.0,98.75,0.0,10.315704345703125
427,98.15,78.0,98.625,0.0,10.315862655639648
428,98.0625,77.0,98.775,0.47446954250335693,10.316404342651367
429,98.02,78.0,98.875,0.0,10.316904067993164
430,98.09,78.0,98.975,0.6771398782730103,10.317371368408203
431,98.0575,78.0,98.925,0.0,10.315921783447266
432,98.1025,70.0,98.9,0.0,10.316218376159668
433,98.0075,72.0,97.75,0.0,10.316412925720215
434,98.0475,74.0,97.85,0.0,10.313567161560059
435,98.05,77.0,98.9,0.4952417314052582,10.313800811767578
436,98.075,77.0,98.975,0.47352689504623413,10.314371109008789
437,98.115,73.0,99.0,0.0,10.31515884399414
438,98.0875,72.0,98.9,0.0,10.315885543823242
439,98.055,72.0,98.725,0.0,10.31643295288086
440,98.085,72.0,98.825,0.569847047328949,10.3167724609375
441,98.095,77.0,98.45,0.0,10.317535400390625
442,98.0825,75.0,98.825,0.5737333297729492,10.316750526428223
443,98.1125,75.0,98.825,0.45081743597984314,10.316808700561523
444,98.115,75.0,98.8,0.0,10.317193984985352
445,98.0975,75.0,98.975,0.0,10.318565368652344
446,98.155,72.0,98.975,0.0,10.318815231323242
447,98.1675,74.0,99.0,0.4497654139995575,10.31908130645752
448,98.1225,70.0,99.075,0.0,10.318965911865234
449,98.1725,70.0,99.0,0.0,10.319497108459473
450,98.1575,70.0,99.025,0.0,10.320247650146484
451,98.1325,70.0,98.95,0.0,10.320549964904785
452,98.135,70.0,98.9,0.5314396023750305,10.32095718383789
453,98.14,70.0,98.875,0.0,10.321094512939453
454,98.1575,69.0,98.825,0.0,10.321646690368652
455,98.15,69.0,98.8,0.0,10.322261810302734
456,98.1675,69.0,98.85,0.584373950958252,10.322696685791016
457,98.1575,70.0,98.925,0.0,10.323066711425781
458,98.1575,67.0,98.8,0.46405401825904846,10.324017524719238
459,98.1525,66.0,98.8,0.0,10.324654579162598
460,98.175,69.0,98.8,0.0,10.325203895568848
461,98.145,69.0,98.7,0.5920076966285706,10.325750350952148
462,98.1425,69.0,98.1,0.5435822606086731,10.326200485229492
463,98.2175,69.0,98.6,0.0,10.3268461227417
464,98.145,69.0,98.625,0.0,10.326654434204102
465,98.18,68.0,98.6,0.48571789264678955,10.32710075378418
466,98.1975,69.0,98.65,0.0,10.327194213867188
467,98.1325,67.0,98.175,0.0,10.327590942382812
468,98.1425,67.0,98.425,0.6144168972969055,10.327173233032227
469,98.1175,67.0,98.35,0.0,10.327712059020996
470,98.125,69.0,98.425,0.0,10.328103065490723
471,98.14,68.0,98.525,0.6290841698646545,10.328195571899414
472,98.1625,69.0,98.65,0.0,10.32859992980957
473,98.16,69.0,98.8,0.0,10.329524993896484
474,98.2075,70.0,98.475,0.0,10.329970359802246
475,98.195,71.0,98.1,0.0,10.329194068908691
476,98.2175,69.0,98.325,0.0,10.328880310058594
477,98.195,69.0,97.6,0.0,10.329527854919434
478,98.2025,69.0,97.875,0.0,10.329610824584961
479,98.17,69.0,98.225,0.0,10.33016586303711
480,98.1275,71.0,98.6,0.0,10.329817771911621
481,98.1675,71.0,98.55,0.0,10.329972267150879
482,98.1475,71.0,98.425,0.0,10.33036994934082
483,98.2175,72.0,98.525,0.0,10.32949447631836
484,98.265,71.0,98.575,0.0,10.329206466674805
485,98.28,69.0,98.6,0.0,10.329569816589355
486,98.1025,68.0,98.5,0.0,10.33008861541748
487,98.0275,69.0,98.65,0.0,10.33088207244873
488,98.14,69.0,98.775,0.0,10.331521987915039
489,98.1125,68.0,98.675,0.0,10.331565856933594
490,98.1975,69.0,98.75,0.5008459687232971,10.330982208251953
491,98.1275,69.0,98.65,0.0,10.330940246582031
492,98.175,69.0,98.65,0.0,10.330551147460938
493,98.2525,69.0,98.7,0.0,10.330753326416016
494,98.2425,69.0,98.5,0.0,10.3317232131958
495,98.25,69.0,98.9,0.0,10.332276344299316
496,98.3125,70.0,98.875,0.5653213262557983,10.332329750061035
497,98.33,70.0,98.65,0.0,10.333264350891113
498,98.3125,70.0,98.975,0.0,10.333051681518555
499,98.34,70.0,99.025,0.0,10.332408905029297
500,98.335,70.0,99.05,0.5557781457901001,10.33263874053955
