fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
499,98.39,94.0,99.375,0.0,11.227066993713379
500,98.3475,94.0,99.475,0.0,11.22752857208252
501,98.3875,93.0,99.35,0.0,11.227632522583008
502,98.4025,93.0,99.175,0.0,11.228339195251465
503,98.365,93.0,98.925,0.0,11.229602813720703
504,98.425,93.0,98.95,0.0,11.230474472045898
505,98.4025,93.0,98.95,0.0,11.231317520141602
506,98.395,93.0,98.85,0.0,11.23166275024414
507,98.4225,93.0,99.0,0.0,11.232063293457031
508,98.4325,93.0,99.3,0.04038409888744354,11.23300552368164
509,98.34,93.0,99.175,0.0,11.233684539794922
510,98.385,93.0,98.975,0.0,11.234294891357422
511,98.38,94.0,98.975,0.0,11.234610557556152
512,98.3975,94.0,98.925,0.020215416327118874,11.235608100891113
513,98.415,94.0,98.925,0.030537210404872894,11.23599910736084
514,98.4475,94.0,98.875,0.0,11.236444473266602
515,98.425,94.0,98.85,0.0,11.235278129577637
516,98.415,94.0,98.9,0.0,11.236061096191406
517,98.4125,94.0,98.925,0.0,11.23650074005127
518,98.41,93.0,99.0,0.0,11.236794471740723
519,98.4,93.0,99.025,0.0,11.237096786499023
520,98.4125,93.0,98.925,0.0,11.23741626739502
521,98.4775,93.0,99.125,0.0,11.236017227172852
522,98.4525,93.0,99.1,0.0,11.236717224121094
523,98.425,93.0,98.7,0.0,11.237425804138184
524,98.395,93.0,98.65,0.0,11.237078666687012
525,98.4175,93.0,98.725,0.0,11.238261222839355
526,98.4275,93.0,98.625,0.0,11.238896369934082
527,98.4475,93.0,98.9,0.0,11.238973617553711
528,98.435,94.0,99.025,0.0,11.239316940307617
529,98.4575,94.0,99.125,0.0,11.239492416381836
530,98.4075,95.0,99.175,0.0,11.239862442016602
531,98.4525,95.0,99.05,0.0,11.240508079528809
532,98.4425,95.0,99.05,0.0,11.240860939025879
533,98.395,97.0,99.025,0.04972649738192558,11.241751670837402
534,98.3925,97.0,99.125,0.0,11.242532730102539
535,98.43,95.0,99.05,0.0,11.243295669555664
536,98.4175,95.0,99.025,0.038115039467811584,11.244125366210938
537,98.42,93.0,99.125,0.0,11.245018005371094
538,98.445,94.0,99.15,0.0,11.246047973632812
539,98.425,95.0,99.175,0.0,11.246262550354004
540,98.455,95.0,99.125,0.02477140538394451,11.246456146240234
541,98.46,93.0,99.05,0.0,11.246923446655273
542,98.445,93.0,98.55,0.02831181138753891,11.247698783874512
543,98.4725,93.0,98.625,0.024099264293909073,11.247513771057129
544,98.4775,93.0,98.625,0.0,11.248051643371582
545,98.4825,91.0,98.75,0.0,11.248412132263184
546,98.475,93.0,98.825,0.038337722420692444,11.248871803283691
547,98.4625,93.0,98.9,0.0,11.249762535095215
548,98.4825,93.0,98.95,0.059112299233675,11.25051212310791
549,98.4625,91.0,99.0,0.0,11.25133228302002
550,98.475,91.0,99.15,0.0,11.251256942749023
551,98.5,91.0,99.15,0.0,11.251465797424316
552,98.4825,91.0,99.125,0.0,11.251914024353027
553,98.4775,91.0,99.15,0.0,11.252310752868652
554,98.5125,91.0,99.1,0.0,11.253390312194824
555,98.5075,91.0,99.075,0.0,11.253212928771973
556,98.47,93.0,99.15,0.0,11.253710746765137
557,98.49,93.0,99.225,0.0,11.254223823547363
558,98.495,91.0,99.125,0.0,11.254364967346191
559,98.495,91.0,99.125,0.0,11.254451751708984
560,98.515,91.0,99.05,0.0,11.254196166992188
561,98.4925,93.0,99.1,0.025242067873477936,11.255000114440918
562,98.495,93.0,99.05,0.0,11.25489330291748
563,98.47,91.0,98.975,0.0,11.255977630615234
564,98.4775,93.0,99.075,0.0,11.25635051727295
565,98.45,93.0,99.175,0.0,11.257214546203613
566,98.4675,93.0,99.25,0.0,11.256903648376465
567,98.51,93.0,99.2,0.024168480187654495,11.255705833435059
568,98.525,93.0,99.125,0.04222610965371132,11.255561828613281
569,98.5275,93.0,99.15,0.0,11.255953788757324
570,98.515,93.0,99.225,0.062335118651390076,11.255913734436035
571,98.4825,94.0,99.3,0.0,11.256123542785645
572,98.4975,93.0,99.25,0.0,11.256796836853027
573,98.515,93.0,99.325,0.030332639813423157,11.257621765136719
574,98.5,93.0,99.325,0.0,11.257148742675781
575,98.525,93.0,99.325,0.0,11.257408142089844
576,98.5325,93.0,99.25,0.0,11.258070945739746
577,98.545,93.0,99.125,0.0,11.258243560791016
578,98.535,93.0,99.175,0.053834784775972366,11.258771896362305
579,98.5175,91.0,99.125,0.0,11.2581787109375
580,98.5175,91.0,99.1,0.0,11.259234428405762
581,98.5125,91.0,99.05,0.0,11.259542465209961
582,98.545,93.0,99.075,0.06772348284721375,11.260276794433594
583,98.545,91.0,99.15,0.0,11.260804176330566
584,98.525,91.0,99.125,0.0,11.260769844055176
585,98.55,91.0,99.125,0.0,11.261387825012207
586,98.5225,91.0,99.05,0.0,11.26212215423584
587,98.5125,93.0,99.075,0.0,11.262391090393066
588,98.54,93.0,99.075,0.04282044991850853,11.26278305053711
589,98.5225,93.0,99.175,0.0,11.263046264648438
590,98.5375,93.0,99.175,0.033571016043424606,11.263755798339844
591,98.555,91.0,99.0,0.021983614191412926,11.264482498168945
592,98.5575,93.0,99.125,0.0,11.264286994934082
593,98.555,93.0,99.175,0.0,11.264724731445312
594,98.565,93.0,99.175,0.0,11.265324592590332
595,98.5075,91.0,99.175,0.014511634595692158,11.265955924987793
596,98.5075,94.0,99.2,0.0,11.26580810546875
597,98.5225,94.0,99.175,0.0,11.266002655029297
598,98.5125,94.0,99.025,0.0,11.266544342041016
599,98.5,95.0,99.2,0.0,11.266780853271484
600,98.5125,94.0,99.175,0.0,11.26740550994873
601,98.535,94.0,99.075,0.0,11.267633438110352
602,98.5275,93.0,98.8,0.0,11.267495155334473
603,98.515,91.0,99.05,0.0,11.26831340789795
604,98.495,91.0,99.05,0.0,11.268420219421387
605,98.5275,91.0,99.1,0.0,11.268928527832031
606,98.5375,91.0,99.175,0.0,11.2689208984375
607,98.525,93.0,99.25,0.0,11.26906681060791
608,98.5475,91.0,99.25,0.0,11.269587516784668
609,98.54,93.0,99.25,0.015019557438790798,11.26950454711914
610,98.525,91.0,99.175,0.0,11.269851684570312
611,98.535,91.0,99.25,0.0,11.270437240600586
612,98.58,91.0,99.175,0.0,11.270888328552246
613,98.57,91.0,99.275,0.0,11.27086353302002
614,98.585,91.0,99.05,0.014745733700692654,11.271537780761719
615,98.5625,93.0,99.125,0.0,11.27156925201416
616,98.54,93.0,99.05,0.0,11.272326469421387
617,98.5875,93.0,99.1,0.028777943924069405,11.2727632522583
618,98.5725,93.0,99.1,0.019455522298812866,11.272955894470215
619,98.555,93.0,99.025,0.01773904263973236,11.274084091186523
620,98.5525,93.0,99.025,0.0,11.274972915649414
621,98.5425,93.0,99.05,0.0,11.275025367736816
622,98.54,93.0,99.025,0.0,11.274645805358887
623,98.5525,91.0,99.075,0.0,11.275015830993652
624,98.545,91.0,99.025,0.04918647184967995,11.275107383728027
625,98.575,91.0,98.925,0.0,11.275482177734375
626,98.5675,93.0,99.125,0.03280487284064293,11.275761604309082
627,98.57,93.0,99.15,0.0,11.275883674621582
628,98.585,93.0,99.15,0.0,11.276671409606934
629,98.575,93.0,99.1,0.0,11.276970863342285
630,98.57,91.0,99.0,0.0,11.276448249816895
631,98.5475,93.0,99.05,0.010683627799153328,11.277276039123535
632,98.57,93.0,99.0,0.0,11.27771282196045
633,98.5675,93.0,98.9,0.0,11.278099060058594
634,98.5625,95.0,98.875,0.0,11.278669357299805
635,98.5675,94.0,98.9,0.0,11.279156684875488
636,98.5425,95.0,98.975,0.04191941022872925,11.27956771850586
637,98.5375,93.0,99.0,0.0,11.279596328735352
638,98.55,93.0,99.05,0.016715513542294502,11.280176162719727
639,98.5475,94.0,98.9,0.0,11.280486106872559
640,98.52,95.0,98.975,0.0,11.280563354492188
641,98.5325,94.0,98.8,0.0,11.281076431274414
642,98.52,95.0,98.825,0.0,11.281496047973633
643,98.5075,95.0,98.75,0.0,11.28190803527832
644,98.52,95.0,98.725,0.0,11.28261661529541
645,98.5225,95.0,98.725,0.0,11.283088684082031
646,98.5325,95.0,98.825,0.0,11.283510208129883
647,98.53,95.0,99.0,0.0,11.28377628326416
648,98.545,95.0,98.975,0.06070844456553459,11.283758163452148
649,98.5725,95.0,99.15,0.013131620362401009,11.28356647491455
650,98.5825,95.0,99.125,0.0,11.284154891967773
651,98.5825,95.0,99.175,0.0,11.283672332763672
652,98.58,95.0,99.175,0.0,11.283804893493652
653,98.5825,95.0,99.225,0.007358798291534185,11.284573554992676
654,98.555,95.0,99.35,0.0,11.284931182861328
655,98.555,95.0,99.3,0.0,11.283329963684082
656,98.56,95.0,99.275,0.015856854617595673,11.283616065979004
657,98.57,95.0,99.25,0.019152255728840828,11.284034729003906
658,98.5725,95.0,99.275,0.0,11.28421401977539
659,98.5525,95.0,99.3,0.0,11.284796714782715
660,98.5225,95.0,99.3,0.0,11.285041809082031
661,98.55,95.0,99.3,0.0,11.285972595214844
662,98.54,95.0,99.35,0.0,11.285982131958008
663,98.545,95.0,99.325,0.0,11.286654472351074
664,98.5425,95.0,99.35,0.0,11.28688907623291
665,98.5425,95.0,99.375,0.0,11.287315368652344
666,98.555,95.0,99.325,0.0,11.287712097167969
667,98.5875,95.0,99.3,0.0,11.288089752197266
668,98.5925,95.0,99.15,0.0,11.288394927978516
669,98.565,95.0,99.05,0.023037506267428398,11.288934707641602
670,98.575,95.0,99.075,0.03727295622229576,11.28882884979248
671,98.5625,95.0,99.125,0.0,11.289021492004395
672,98.58,95.0,99.15,0.0,11.289773941040039
673,98.5775,95.0,99.025,0.021157335489988327,11.290541648864746
674,98.5575,95.0,98.8,0.0,11.29001235961914
675,98.5575,95.0,99.1,0.0,11.28964614868164
676,98.5675,95.0,99.25,0.0,11.290304183959961
677,98.575,95.0,99.375,0.0,11.290788650512695
678,98.5875,95.0,99.375,0.015360210090875626,11.290836334228516
679,98.575,95.0,99.275,0.0,11.290999412536621
680,98.6025,95.0,99.25,0.009106745012104511,11.291399955749512
681,98.585,95.0,99.225,0.0,11.291837692260742
682,98.555,95.0,99.325,0.0,11.292213439941406
683,98.585,95.0,99.025,0.0,11.292434692382812
684,98.57,95.0,99.075,0.0,11.292047500610352
685,98.58,95.0,99.15,0.03591298684477806,11.29268741607666
686,98.5625,94.0,99.025,0.0,11.293025016784668
687,98.56,94.0,98.95,0.0,11.293400764465332
688,98.595,92.0,98.875,0.0,11.29389476776123
689,98.5425,93.0,98.65,0.0,11.293378829956055
690,98.53,94.0,99.075,0.014613454230129719,11.293878555297852
691,98.5625,95.0,99.125,0.0,11.293844223022461
692,98.52,94.0,99.025,0.0,11.294002532958984
693,98.53,95.0,99.25,0.0,11.294880867004395
694,98.54,95.0,99.15,0.040780484676361084,11.295391082763672
695,98.535,96.0,99.3,0.0,11.295501708984375
696,98.54,96.0,99.275,0.0,11.29558277130127
697,98.52,96.0,99.1,0.0,11.296326637268066
698,98.5225,96.0,99.175,0.0111138466745615,11.296197891235352
699,98.5425,96.0,99.2,0.015465629287064075,11.296333312988281
700,98.57,96.0,99.2,0.0,11.296804428100586
701,98.5675,96.0,99.225,0.021709030494093895,11.297075271606445
702,98.545,95.0,99.125,0.009478474035859108,11.29737663269043
703,98.5425,95.0,99.05,0.0,11.297245025634766
704,98.5625,95.0,99.125,0.0,11.297334671020508
705,98.555,96.0,99.125,0.036532923579216,11.297526359558105
706,98.5525,95.0,99.225,0.0,11.298015594482422
707,98.5475,95.0,99.15,0.008535944856703281,11.298535346984863
708,98.555,95.0,99.3,0.007037712261080742,11.298898696899414
709,98.54,95.0,99.4,0.0,11.299437522888184
710,98.5525,95.0,99.325,0.0,11.29981803894043
711,98.55,95.0,99.3,0.0,11.29992389678955
712,98.5775,95.0,99.3,0.0,11.30015754699707
713,98.5725,95.0,99.1,0.0,11.300554275512695
714,98.56,95.0,98.975,0.060669973492622375,11.300381660461426
715,98.5525,94.0,98.9,0.0,11.300680160522461
716,98.575,93.0,98.875,0.022870516404509544,11.300886154174805
717,98.575,91.0,98.9,0.0,11.300976753234863
718,98.595,91.0,98.975,0.0,11.301088333129883
719,98.5975,91.0,98.975,0.0,11.301616668701172
720,98.57,91.0,98.825,0.0,11.302111625671387
721,98.5975,91.0,98.825,0.0,11.301663398742676
722,98.5825,91.0,98.825,0.0,11.301380157470703
723,98.6075,91.0,98.85,0.01661638729274273,11.301787376403809
724,98.6225,91.0,99.225,0.054498057812452316,11.301979064941406
725,98.625,91.0,99.25,0.0,11.301928520202637
726,98.6275,91.0,99.275,0.0,11.30249309539795
727,98.6175,91.0,99.275,0.016092240810394287,11.302988052368164
728,98.62,91.0,99.275,0.0,11.303229331970215
729,98.605,91.0,99.3,0.011699266731739044,11.303385734558105
730,98.63,91.0,99.125,0.0,11.303614616394043
731,98.6175,91.0,99.075,0.023257410153746605,11.30345344543457
732,98.6325,91.0,99.225,0.07131463289260864,11.303967475891113
733,98.5975,93.0,99.15,0.0,11.304279327392578
734,98.5825,93.0,99.15,0.017885908484458923,11.304579734802246
735,98.595,93.0,99.275,0.0,11.305041313171387
736,98.5875,93.0,99.2,0.012888950295746326,11.30520248413086
737,98.6125,93.0,99.3,0.0,11.30551528930664
738,98.63,93.0,99.275,0.0,11.305727005004883
739,98.635,93.0,99.25,0.0,11.305984497070312
740,98.62,93.0,99.275,0.01877829246222973,11.305662155151367
741,98.595,93.0,99.3,0.0,11.305816650390625
742,98.5825,93.0,99.425,0.0,11.305656433105469
743,98.62,93.0,99.275,0.0,11.305268287658691
744,98.58,93.0,99.3,0.02425927110016346,11.305038452148438
745,98.5925,93.0,99.325,0.02445269748568535,11.305360794067383
746,98.5925,93.0,99.175,0.0,11.30567741394043
747,98.615,93.0,99.15,0.0,11.306182861328125
748,98.6525,93.0,99.25,0.009360616095364094,11.306378364562988
749,98.66,93.0,99.1,0.0,11.306143760681152
750,98.6675,93.0,99.3,0.0,11.306375503540039
751,98.665,93.0,99.325,0.0,11.306649208068848
752,98.67,91.0,99.325,0.0,11.306890487670898
753,98.675,91.0,99.325,0.0,11.307242393493652
754,98.685,91.0,99.275,0.0,11.306243896484375
755,98.695,93.0,99.325,0.0,11.306291580200195
756,98.67,93.0,99.325,0.0,11.306660652160645
757,98.6925,93.0,99.3,0.0,11.307095527648926
758,98.6725,93.0,99.325,0.015089517459273338,11.307393074035645
759,98.6575,93.0,99.25,0.0,11.307695388793945
760,98.66,93.0,99.225,0.008056234568357468,11.30821704864502
761,98.65,93.0,99.05,0.0,11.308696746826172
762,98.65,93.0,99.075,0.0,11.308825492858887
763,98.6625,93.0,99.15,0.0,11.308956146240234
764,98.66,93.0,99.1,0.0,11.309133529663086
765,98.645,93.0,99.1,0.015141612850129604,11.309426307678223
766,98.6,94.0,98.8,0.020246030762791634,11.309844017028809
767,98.595,93.0,98.8,0.0,11.30929946899414
768,98.6275,93.0,99.1,0.0,11.309574127197266
769,98.64,93.0,99.325,0.0,11.310184478759766
770,98.645,93.0,99.225,0.0,11.309741020202637
771,98.65,93.0,99.275,0.0,11.309517860412598
772,98.6525,93.0,99.325,0.0,11.30981731414795
773,98.66,93.0,99.3,0.0,11.309611320495605
774,98.665,93.0,99.2,0.025896158069372177,11.309906959533691
775,98.665,93.0,99.275,0.0,11.309636116027832
776,98.6725,93.0,99.275,0.0,11.310009956359863
777,98.6725,93.0,99.275,0.0,11.310492515563965
778,98.68,93.0,99.175,0.0,11.310699462890625
779,98.675,93.0,99.275,0.0,11.31060791015625
780,98.66,93.0,99.3,0.0,11.31064510345459
781,98.6725,93.0,99.275,0.0,11.311058044433594
782,98.6625,94.0,99.375,0.014422718435525894,11.31108570098877
783,98.635,94.0,99.475,0.02320600487291813,11.311442375183105
784,98.66,94.0,99.425,0.0,11.311422348022461
785,98.645,94.0,99.375,0.0,11.311450004577637
786,98.66,93.0,99.375,0.0,11.311933517456055
787,98.6525,94.0,99.4,0.04576985910534859,11.312270164489746
788,98.69,94.0,99.35,0.0,11.312311172485352
789,98.6575,93.0,99.2,0.0,11.312188148498535
790,98.6575,91.0,99.125,0.015526576898992062,11.312466621398926
791,98.66,91.0,99.05,0.0,11.31192398071289
792,98.655,93.0,99.175,0.048851627856492996,11.3118314743042
793,98.65,93.0,99.25,0.0,11.312348365783691
794,98.65,92.0,99.2,0.0,11.31245231628418
795,98.6475,91.0,99.225,0.0,11.312907218933105
796,98.6525,91.0,99.125,0.014879045076668262,11.31342601776123
797,98.66,91.0,99.1,0.012823609635233879,11.313858032226562
798,98.6575,93.0,99.1,0.0,11.314096450805664
799,98.65,93.0,99.1,0.0,11.314000129699707
800,98.6575,91.0,99.1,0.0,11.31396484375
801,98.63,93.0,99.125,0.011624528095126152,11.314253807067871
802,98.6475,91.0,99.1,0.0,11.31459903717041
803,98.65,91.0,99.0,0.0,11.314871788024902
804,98.6475,91.0,98.975,0.0,11.314946174621582
805,98.6525,91.0,99.05,0.025763286277651787,11.31529712677002
806,98.65,91.0,99.0,0.0,11.31552505493164
807,98.66,93.0,98.65,0.01885100267827511,11.315986633300781
808,98.6475,93.0,98.775,0.0,11.315735816955566
809,98.6525,93.0,98.9,0.008711353875696659,11.316157341003418
810,98.65,94.0,98.85,0.010633692145347595,11.316286087036133
811,98.63,94.0,98.85,0.0,11.316434860229492
812,98.6825,94.0,98.725,0.014876704663038254,11.316739082336426
813,98.67,94.0,98.775,0.00874148216098547,11.315556526184082
814,98.6725,94.0,98.8,0.0,11.315767288208008
815,98.6675,94.0,98.8,0.0,11.316082000732422
816,98.645,94.0,98.85,0.024116123095154762,11.316439628601074
817,98.645,94.0,98.9,0.0,11.316622734069824
818,98.655,94.0,98.975,0.047931697219610214,11.316329002380371
819,98.66,94.0,98.95,0.0,11.31624984741211
820,98.6475,93.0,98.95,0.0,11.315936088562012
821,98.6525,93.0,99.0,0.005675428081303835,11.316329002380371
822,98.6825,93.0,99.05,0.014297411777079105,11.316534042358398
823,98.6525,93.0,99.075,0.0,11.315312385559082
824,98.685,93.0,99.15,0.0,11.315342903137207
825,98.6625,93.0,99.075,0.0,11.315424919128418
826,98.6625,93.0,99.05,0.0,11.315242767333984
827,98.66,91.0,98.9,0.019647154957056046,11.315731048583984
828,98.6575,93.0,99.3,0.0,11.316283226013184
829,98.6825,93.0,99.35,0.0,11.316454887390137
830,98.67,93.0,99.3,0.0,11.316604614257812
831,98.675,93.0,99.3,0.0,11.316598892211914
832,98.6775,93.0,99.3,0.0,11.3172025680542
833,98.675,93.0,99.225,0.0,11.317571640014648
834,98.6675,93.0,99.25,0.0,11.317598342895508
835,98.6775,93.0,99.325,0.0,11.317739486694336
836,98.6925,93.0,99.375,0.0,11.318063735961914
837,98.6875,93.0,99.4,0.0,11.317893028259277
838,98.65,94.0,99.425,0.0,11.318382263183594
839,98.665,93.0,99.3,0.0,11.318782806396484
840,98.6775,93.0,99.325,0.016588179394602776,11.318948745727539
841,98.68,93.0,99.15,0.0,11.319304466247559
842,98.6625,93.0,99.225,0.0,11.318893432617188
843,98.6675,93.0,99.2,0.01792226918041706,11.319148063659668
844,98.6625,93.0,99.25,0.0,11.319361686706543
845,98.6625,93.0,99.425,0.031324777752161026,11.319814682006836
846,98.6775,93.0,99.425,0.0,11.319849014282227
847,98.65,94.0,99.475,0.029596852138638496,11.320334434509277
848,98.6475,94.0,99.45,0.0,11.320775032043457
849,98.6825,93.0,99.375,0.0,11.321211814880371
850,98.685,93.0,99.375,0.012890815734863281,11.321348190307617
851,98.69,93.0,99.4,0.0,11.321573257446289
852,98.6775,93.0,99.425,0.0,11.322043418884277
853,98.6775,93.0,99.275,0.0,11.322202682495117
854,98.6825,93.0,99.225,0.0,11.322243690490723
855,98.675,93.0,99.275,0.0,11.321965217590332
856,98.6775,93.0,99.275,0.0,11.322408676147461
857,98.6775,93.0,99.225,0.0,11.32265853881836
858,98.69,93.0,99.175,0.0,11.322938919067383
859,98.6825,93.0,99.125,0.0,11.323129653930664
860,98.6775,93.0,99.4,0.004881721455603838,11.323227882385254
861,98.67,93.0,99.4,0.043268367648124695,11.323100090026855
862,98.6775,93.0,99.375,0.0,11.323351860046387
863,98.68,93.0,99.4,0.0,11.3234281539917
864,98.6825,93.0,99.4,0.0,11.323699951171875
865,98.68,93.0,99.375,0.0,11.323740005493164
866,98.6625,93.0,99.4,0.012121489271521568,11.323832511901855
867,98.6625,93.0,99.475,0.0,11.324244499206543
868,98.6625,93.0,99.4,0.0,11.324560165405273
869,98.6625,93.0,99.425,0.0,11.324910163879395
870,98.6675,94.0,99.425,0.0,11.325509071350098
871,98.6675,94.0,99.4,0.03216825798153877,11.325528144836426
872,98.675,94.0,99.425,0.0,11.325681686401367
873,98.6775,94.0,99.425,0.0,11.325617790222168
874,98.6625,94.0,99.35,0.0,11.325567245483398
875,98.66,94.0,99.125,0.0,11.325872421264648
876,98.675,94.0,99.15,0.0,11.32580280303955
877,98.675,94.0,99.15,0.0,11.325846672058105
878,98.7,94.0,99.125,0.0,11.326156616210938
879,98.695,94.0,99.375,0.0,11.326250076293945
880,98.705,94.0,99.4,0.0,11.32632827758789
881,98.6975,94.0,99.425,0.015187210403382778,11.326687812805176
882,98.6925,94.0,99.375,0.013821619562804699,11.32677936553955
883,98.7,94.0,99.35,0.0,11.327163696289062
884,98.6775,94.0,99.45,0.007215846795588732,11.327320098876953
885,98.72,93.0,99.425,0.0,11.326924324035645
886,98.705,93.0,99.4,0.0,11.327018737792969
887,98.6875,93.0,99.35,0.009077194146811962,11.327262878417969
888,98.685,94.0,99.375,0.0,11.327500343322754
889,98.665,93.0,99.3,0.0,11.327786445617676
890,98.7,93.0,99.125,0.01137066911906004,11.328078269958496
891,98.6825,93.0,99.175,0.0,11.328136444091797
892,98.69,93.0,99.4,0.008008785545825958,11.328325271606445
893,98.6875,94.0,99.075,0.0,11.328459739685059
894,98.6775,94.0,99.15,0.007245562970638275,11.328751564025879
895,98.6775,94.0,99.025,0.006752529181540012,11.328990936279297
896,98.66,93.0,99.075,0.003415982238948345,11.329061508178711
897,98.66,93.0,98.925,0.0,11.329058647155762
898,98.6675,93.0,99.0,0.0,11.328255653381348
899,98.6775,93.0,98.975,0.0,11.328290939331055
900,98.6725,94.0,99.025,0.01403188705444336,11.32811450958252
901,98.6975,94.0,99.075,0.0,11.32822322845459
902,98.685,94.0,99.125,0.006508096121251583,11.32846450805664
903,98.685,94.0,99.2,0.008279931731522083,11.328446388244629
904,98.685,94.0,99.225,0.0034402392338961363,11.32863712310791
905,98.6725,94.0,99.35,0.0,11.328852653503418
906,98.685,94.0,99.4,0.0,11.32911491394043
907,98.66,94.0,99.4,0.06352601945400238,11.32935905456543
908,98.6675,94.0,99.4,0.005541853606700897,11.329605102539062
909,98.7025,94.0,99.425,0.0,11.329597473144531
910,98.695,94.0,99.45,0.005833031143993139,11.329290390014648
911,98.695,94.0,99.4,0.0,11.329477310180664
912,98.685,94.0,99.425,0.01373302936553955,11.32984733581543
913,98.6925,93.0,99.375,0.0,11.330158233642578
914,98.69,93.0,99.35,0.0,11.330344200134277
915,98.675,93.0,99.325,0.0,11.330511093139648
916,98.685,93.0,99.45,0.006661820691078901,11.330930709838867
917,98.68,93.0,99.375,0.0,11.3309326171875
918,98.68,93.0,99.375,0.0,11.331132888793945
919,98.685,93.0,99.25,0.0,11.331353187561035
920,98.665,93.0,98.975,0.0,11.33169937133789
921,98.6675,93.0,99.25,0.0,11.331542015075684
922,98.6775,93.0,99.2,0.0,11.331686973571777
923,98.71,93.0,99.05,0.010119366459548473,11.331585884094238
924,98.6925,93.0,99.125,0.0,11.331846237182617
925,98.705,93.0,99.075,0.00825738999992609,11.332137107849121
926,98.6975,93.0,99.05,0.0,11.332393646240234
927,98.7225,93.0,99.2,0.0,11.332609176635742
928,98.7,93.0,99.2,0.0,11.332966804504395
929,98.69,93.0,99.125,0.0,11.33281135559082
930,98.69,93.0,99.075,0.012582508847117424,11.332727432250977
931,98.705,93.0,99.125,0.0,11.332479476928711
932,98.7125,93.0,99.15,0.0,11.332622528076172
933,98.69,93.0,99.175,0.0,11.332924842834473
934,98.6775,93.0,99.175,0.0,11.332844734191895
935,98.695,93.0,99.225,0.0,11.333075523376465
936,98.715,93.0,99.25,0.0,11.333186149597168
937,98.685,91.0,99.225,0.0,11.333439826965332
938,98.6825,91.0,99.125,0.023693742230534554,11.3336181640625
939,98.675,91.0,99.075,0.0,11.333070755004883
940,98.6825,91.0,99.2,0.0,11.33324146270752
941,98.685,91.0,99.2,0.0,11.333428382873535
942,98.705,91.0,99.225,0.005036496091634035,11.333518028259277
943,98.6975,91.0,99.225,0.0,11.333049774169922
944,98.7075,91.0,99.15,0.0,11.33315372467041
945,98.7175,91.0,99.125,0.0,11.332931518554688
946,98.72,91.0,99.2,0.026945434510707855,11.333312034606934
947,98.725,91.0,99.225,0.0,11.33324146270752
948,98.72,91.0,99.225,0.0,11.33357048034668
949,98.6925,93.0,99.225,0.0,11.333945274353027
950,98.7025,93.0,99.175,0.0,11.334226608276367
951,98.6925,93.0,99.225,0.0,11.334626197814941
952,98.7075,93.0,99.275,0.0,11.334810256958008
953,98.715,93.0,99.35,0.0,11.335121154785156
954,98.7275,93.0,99.35,0.0,11.335351943969727
955,98.6875,91.0,99.075,0.02543523721396923,11.335835456848145
956,98.715,91.0,99.175,0.014132029376924038,11.336042404174805
957,98.715,91.0,99.25,0.008075730875134468,11.336008071899414
958,98.6975,91.0,99.075,0.0,11.336240768432617
959,98.71,93.0,99.2,0.0,11.336230278015137
960,98.6925,91.0,99.15,0.0,11.336320877075195
961,98.7,91.0,99.175,0.0,11.336785316467285
962,98.71,91.0,99.175,0.0,11.33702278137207
963,98.705,91.0,99.2,0.0,11.3373384475708
964,98.7125,91.0,99.2,0.0,11.337636947631836
965,98.7175,91.0,99.225,0.0,11.33756160736084
966,98.7125,91.0,99.175,0.0,11.337845802307129
967,98.7,93.0,99.25,0.00911033246666193,11.338085174560547
968,98.69,93.0,99.125,0.0,11.338172912597656
969,98.69,93.0,99.15,0.013618710450828075,11.338360786437988
970,98.6825,93.0,99.15,0.0,11.338526725769043
971,98.6975,93.0,99.25,0.0,11.338780403137207
972,98.7025,93.0,99.225,0.0,11.338774681091309
973,98.7025,93.0,99.175,0.0,11.338983535766602
974,98.7,93.0,99.2,0.0,11.339213371276855
975,98.7075,93.0,99.15,0.0,11.339424133300781
976,98.7075,93.0,99.175,0.0,11.339568138122559
977,98.6975,93.0,99.25,0.018465403467416763,11.339579582214355
978,98.6925,93.0,99.225,0.004768006037920713,11.339776039123535
979,98.6925,93.0,99.15,0.0,11.3400297164917
980,98.705,93.0,99.175,0.0,11.340108871459961
981,98.7,93.0,99.225,0.0,11.340516090393066
982,98.7125,93.0,99.25,0.0,11.340673446655273
983,98.71,93.0,99.25,0.0,11.340946197509766
984,98.705,93.0,99.2,0.0,11.341010093688965
985,98.71,93.0,99.2,0.007487878203392029,11.341239929199219
986,98.6975,93.0,99.225,0.014263627119362354,11.341325759887695
987,98.695,93.0,99.275,0.0,11.341621398925781
988,98.71,93.0,99.25,0.0,11.341700553894043
989,98.71,93.0,99.2,0.0,11.341809272766113
990,98.7,93.0,99.15,0.0,11.341902732849121
991,98.7225,93.0,99.275,0.0,11.34225845336914
992,98.7125,93.0,99.325,0.0,11.34237289428711
993,98.715,93.0,99.375,0.0,11.342190742492676
994,98.71,93.0,99.35,0.0,11.342506408691406
995,98.7175,93.0,99.35,0.004517900757491589,11.342453002929688
996,98.665,93.0,99.45,0.0,11.342682838439941
997,98.675,93.0,99.425,0.0,11.342569351196289
998,98.685,93.0,99.4,0.0,11.342634201049805
999,98.6825,93.0,99.325,0.0,11.342814445495605
1000,98.695,93.0,99.375,0.0,11.3429536819458
